,x,y,price_level,category,predicted_success,distance_to_water,restaurant_density,crime_count,population,share_under_18_years_old,share_65_year_olds_and_older,share_foreigners,population_with_migration_background,share_population_with_migration_background,households,share_one_person_households,share_households_with_children,share_households_with_single_parents,population_density,employment_quote_in_%,share_unemployed_people,sum_of_incomes_per_tax_reliable_person_in_EUR,prices_for_properties,prices_for_condominiums,share_students_in_Gymnasium,car_density
307,565645.0,5940563,€,hotdogs,0.8811215240005648,111.61025,0,,8459.0,17.0,21.30275446,15.21456437,2242.0,26.529404800000002,4553.0,55.282231499999995,16.88996266,24.18725618,2122.3078969999997,55.53109521,5.0632911389999995,42631.0,529,3828,56.94117647,375.8127438
222,562645.0,5931563,€,hotdogs,0.8811215240005648,9.67075,0,178.0,,,,,,,,,,,,,,,,,,
261,564645.0,5920563,€,hotdogs,0.8811215240005648,29.761459999999996,0,375.0,8850.0,15.3,29.46892655,10.03389831,2270.0,25.65551537,4641.0,43.07261366,18.72441284,23.59033372,1514.514835,58.63135511,3.421612217,36313.0,323,2056,61.53846154,439.54802259999997
202,561645.0,5936563,€,hotdogs,0.8811215240005648,208.56977,0,2303.0,25634.0,13.8,19.12303971,18.47156121,8586.0,33.48543349,14439.0,57.60094189,15.06337004,24.36781609,4209.747395,59.33811487,4.96978596,32600.0,492,3340,48.63013699,318.79534989999996
192,561645.0,5926563,€,hotdogs,0.8811215240005648,145.16796000000002,0,47.0,,,,,,,,,,,,,,,,,,
197,561645.0,5931563,€,hotdogs,0.8811215240005648,37.8148,0,132.0,,,,,,,,,,,,,,,,,,
210,561645.0,5944563,€,hotdogs,0.8811215240005648,106.44311,0,1848.0,29409.0,18.6,20.0584855,13.83590057,9101.0,30.94736126,14247.0,42.94237383,23.09959992,24.12640535,3285.6438359999997,57.74692332,4.828021458,37866.0,466,2750,40.34582133,411.7787072
211,562645.0,5920563,€,hotdogs,0.8811215240005648,24.288439999999998,0,375.0,8850.0,15.3,29.46892655,10.03389831,2270.0,25.65551537,4641.0,43.07261366,18.72441284,23.59033372,1514.514835,58.63135511,3.421612217,36313.0,323,2056,61.53846154,439.54802259999997
195,561645.0,5929563,€,hotdogs,0.8811215240005648,30.308490000000003,0,84.0,,,,,,,,,,,,,,,,,,
214,562645.0,5923563,€,hotdogs,0.8811215240005648,88.23759,0,,24324.0,16.7,21.06150304,16.58855451,9030.0,37.14826395,12985.0,49.62649211,19.10666153,26.1185006,2916.8505149999996,56.90429502,5.781516857000001,32988.0,307,2123,42.8021555,363.7970729
194,561645.0,5928563,€,hotdogs,0.8811215240005648,95.82956999999999,0,84.0,,,,,,,,,,,,,,,,,,
215,562645.0,5924563,€,hotdogs,0.8811215240005648,50.92378,0,1593.0,21798.0,17.1,15.76750161,23.49298101,9537.0,43.75172034,12044.0,55.20591166,18.93058784,26.57894737,1676.2235150000001,57.12126191,5.987512323,30132.0,314,2478,32.427695,286.8153042
193,561645.0,5927563,€,hotdogs,0.8811215240005648,156.42684,0,47.0,,,,,,,,,,,,,,,,,,
216,562645.0,5925563,€,hotdogs,0.8811215240005648,24.90737,0,1593.0,21798.0,17.1,15.76750161,23.49298101,9537.0,43.75172034,12044.0,55.20591166,18.93058784,26.57894737,1676.2235150000001,57.12126191,5.987512323,30132.0,314,2478,32.427695,286.8153042
209,561645.0,5943563,€,hotdogs,0.8811215240005648,176.69041,0,1848.0,29409.0,18.6,20.0584855,13.83590057,9101.0,30.94736126,14247.0,42.94237383,23.09959992,24.12640535,3285.6438359999997,57.74692332,4.828021458,37866.0,466,2750,40.34582133,411.7787072
206,561645.0,5940563,€,hotdogs,0.8811215240005648,286.26952,0,2819.0,41836.0,15.7,26.00870064,10.47423272,9189.0,21.98115013,21637.0,47.39104312,18.46836438,19.76976977,3369.0920539999997,59.21279599,3.136270974,41651.0,515,3259,60.68204614,420.0449374
218,562645.0,5927563,€,hotdogs,0.8811215240005648,11.89517,0,47.0,,,,,,,,,,,,,,,,,,
217,562645.0,5926563,€,hotdogs,0.8811215240005648,400.07677,0,47.0,,,,,,,,,,,,,,,,,,
220,562645.0,5929563,€,hotdogs,0.8811215240005648,24.58004,0,6671.0,55074.0,20.9,13.33115445,33.95613175,33262.0,60.38852578,25984.0,48.63762315,23.33743842,26.418205800000003,1556.34644,50.59246055,9.392859015,21890.0,184,2593,22.04227285,245.61499069999996
219,562645.0,5928563,€,hotdogs,0.8811215240005648,7.8474,0,6671.0,55074.0,20.9,13.33115445,33.95613175,33262.0,60.38852578,25984.0,48.63762315,23.33743842,26.418205800000003,1556.34644,50.59246055,9.392859015,21890.0,184,2593,22.04227285,245.61499069999996
19,551645.0,5933563,€,hotdogs,0.8798692635632324,5.25826,0,644.0,,,,,,,,,,,,,,,,,,
524,573645.0,5935563,€,hotdogs,0.8798692635632324,4.7788,0,7771.0,70234.0,19.3,18.03257681,24.74869721,39605.0,56.40211339,34807.0,45.90455943,22.5644267,31.02877515,4150.003928,52.23101641,8.725657228,23247.0,319,2399,28.51883932,310.47640739999997
48,553645.0,5933563,€,hotdogs,0.8798692635632324,5.24259,0,644.0,,,,,,,,,,,,,,,,,,
483,572645.0,5926563,€,hotdogs,0.8784683498550161,6.986330000000001,0,96.0,2540.0,16.0,19.40944882,9.488188976,396.0,15.59669161,1223.0,36.71300082,21.09566639,17.82945736,180.1426535,62.02233979999999,1.9400352730000001,38634.0,212,.    ,37.26708075,588.5826772
480,572645.0,5923563,€,hotdogs,0.8784683498550161,298.28451,0,96.0,2540.0,16.0,19.40944882,9.488188976,396.0,15.59669161,1223.0,36.71300082,21.09566639,17.82945736,180.1426535,62.02233979999999,1.9400352730000001,38634.0,212,.    ,37.26708075,588.5826772
481,572645.0,5924563,€,hotdogs,0.8784683498550161,272.73422,0,96.0,2540.0,16.0,19.40944882,9.488188976,396.0,15.59669161,1223.0,36.71300082,21.09566639,17.82945736,180.1426535,62.02233979999999,1.9400352730000001,38634.0,212,.    ,37.26708075,588.5826772
482,572645.0,5925563,€,hotdogs,0.8784683498550161,10.258569999999999,0,96.0,2540.0,16.0,19.40944882,9.488188976,396.0,15.59669161,1223.0,36.71300082,21.09566639,17.82945736,180.1426535,62.02233979999999,1.9400352730000001,38634.0,212,.    ,37.26708075,588.5826772
659,577645.0,5945563,€,hotdogs,0.8784683498550161,43.01186,0,1249.0,20625.0,20.2,26.21090909,6.317575757999999,3250.0,15.7782309,9417.0,37.13496867,25.32653711,21.21593291,1781.665903,50.3320723,2.6481715009999998,63763.0,609,3673,58.78249841,450.7636364
484,572645.0,5927563,€,hotdogs,0.8784683498550161,145.62832,0,,1360.0,16.0,19.55882353,9.926470587999999,290.0,21.33922001,661.0,38.88048412,21.02874433,20.86330935,157.45554740000003,60.13001083,1.841820152,38369.0,203,.    ,36.14457831,573.5294117999999
517,573645.0,5928563,€,hotdogs,0.8784683498550161,174.02255,0,,1360.0,16.0,19.55882353,9.926470587999999,290.0,21.33922001,661.0,38.88048412,21.02874433,20.86330935,157.45554740000003,60.13001083,1.841820152,38369.0,203,.    ,36.14457831,573.5294117999999
685,579645.0,5917563,€,hotdogs,0.8784683498550161,10.00337,0,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
686,579645.0,5918563,€,hotdogs,0.8784683498550161,17.658520000000003,0,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
687,579645.0,5919563,€,hotdogs,0.8784683498550161,9.43013,0,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
688,579645.0,5920563,€,hotdogs,0.8784683498550161,34.829679999999996,0,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
689,579645.0,5921563,€,hotdogs,0.8784683498550161,19.0578,0,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
690,579645.0,5922563,€,hotdogs,0.8784683498550161,32.46728,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
479,572645.0,5922563,€,hotdogs,0.8784683498550161,28.21905,0,96.0,2540.0,16.0,19.40944882,9.488188976,396.0,15.59669161,1223.0,36.71300082,21.09566639,17.82945736,180.1426535,62.02233979999999,1.9400352730000001,38634.0,212,.    ,37.26708075,588.5826772
478,571645.0,5952563,€,hotdogs,0.8784683498550161,138.95731,0,195.0,6247.0,21.7,18.937089800000003,7.699695854,960.0,15.379685999999998,2627.0,29.95812714,29.76779597,18.15856777,921.0846488,51.73366834,2.110552764,65694.0,429,3012,65.6133829,516.2477989
474,571645.0,5948563,€,hotdogs,0.8784683498550161,126.4944,0,239.0,6917.0,19.4,19.92193147,8.558623681,1232.0,17.82407407,2888.0,28.49722992,26.48891967,14.24836601,864.3855301000001,48.45360825,2.151501569,75191.0,447,3270,66.42335766,554.7202543999999
476,571645.0,5950563,€,hotdogs,0.8784683498550161,334.07849,0,195.0,6247.0,21.7,18.937089800000003,7.699695854,960.0,15.379685999999998,2627.0,29.95812714,29.76779597,18.15856777,921.0846488,51.73366834,2.110552764,65694.0,429,3012,65.6133829,516.2477989
661,577645.0,5952563,€,hotdogs,0.8784683498550161,94.92305999999999,0,232.0,4656.0,21.2,21.32731959,5.970790377999999,652.0,14.00042946,2020.0,30.74257426,27.77227723,15.86452763,269.3115315,45.45454545,1.249132547,94234.0,476,4054,66.48199446,530.7130584
662,577645.0,5953563,€,hotdogs,0.8784683498550161,222.88882999999998,0,232.0,4656.0,21.2,21.32731959,5.970790377999999,652.0,14.00042946,2020.0,30.74257426,27.77227723,15.86452763,269.3115315,45.45454545,1.249132547,94234.0,476,4054,66.48199446,530.7130584
663,577645.0,5954563,€,hotdogs,0.8784683498550161,116.15416,0,232.0,4656.0,21.2,21.32731959,5.970790377999999,652.0,14.00042946,2020.0,30.74257426,27.77227723,15.86452763,269.3115315,45.45454545,1.249132547,94234.0,476,4054,66.48199446,530.7130584
665,578645.0,5918563,€,hotdogs,0.8784683498550161,54.500440000000005,0,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
658,577645.0,5944563,€,hotdogs,0.8784683498550161,226.61391,0,1249.0,20625.0,20.2,26.21090909,6.317575757999999,3250.0,15.7782309,9417.0,37.13496867,25.32653711,21.21593291,1781.665903,50.3320723,2.6481715009999998,63763.0,609,3673,58.78249841,450.7636364
477,571645.0,5951563,€,hotdogs,0.8784683498550161,103.08889,0,195.0,6247.0,21.7,18.937089800000003,7.699695854,960.0,15.379685999999998,2627.0,29.95812714,29.76779597,18.15856777,921.0846488,51.73366834,2.110552764,65694.0,429,3012,65.6133829,516.2477989
666,578645.0,5919563,€,hotdogs,0.8784683498550161,24.32025,0,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
660,577645.0,5946563,€,hotdogs,0.8784683498550161,73.64389,0,1249.0,20625.0,20.2,26.21090909,6.317575757999999,3250.0,15.7782309,9417.0,37.13496867,25.32653711,21.21593291,1781.665903,50.3320723,2.6481715009999998,63763.0,609,3673,58.78249841,450.7636364
667,578645.0,5920563,€,hotdogs,0.8784683498550161,19.49139,0,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
132,558645.0,5933563,€,hotdogs,0.8784683498550161,294.29195,0,1261.0,14893.0,20.0,21.37245686,12.05264218,3572.0,23.98281187,7053.0,41.68438962,24.95392032,13.125,2504.366053,50.02190581,2.015334064,108258.0,1431,5880,83.4605598,442.15403210000005
668,578645.0,5921563,€,hotdogs,0.8784683498550161,9.75211,0,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
691,579645.0,5923563,€,hotdogs,0.8784683498550161,52.15597,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
670,578645.0,5923563,€,hotdogs,0.8784683498550161,23.90024,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
671,578645.0,5924563,€,hotdogs,0.8784683498550161,6.47578,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
669,578645.0,5922563,€,hotdogs,0.8784683498550161,48.03394,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
475,571645.0,5949563,€,hotdogs,0.8784683498550161,424.50899000000004,0,239.0,6917.0,19.4,19.92193147,8.558623681,1232.0,17.82407407,2888.0,28.49722992,26.48891967,14.24836601,864.3855301000001,48.45360825,2.151501569,75191.0,447,3270,66.42335766,554.7202543999999
516,573645.0,5927563,€,hotdogs,0.8784683498550161,143.66863999999998,0,,1360.0,16.0,19.55882353,9.926470587999999,290.0,21.33922001,661.0,38.88048412,21.02874433,20.86330935,157.45554740000003,60.13001083,1.841820152,38369.0,203,.    ,36.14457831,573.5294117999999
725,582645.0,5918563,€,hotdogs,0.8784683498550161,35.00241,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
727,582645.0,5920563,€,hotdogs,0.8784683498550161,22.18229,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
7,550645.0,5934563,€,hotdogs,0.8784683498550161,7.938210000000001,0,969.0,13407.0,18.6,27.23950175,8.137540091,2295.0,17.12558764,6935.0,45.34967556,20.60562365,17.00489853,1733.117398,46.28334628,1.9425019430000001,117139.0,1615,5249,77.49077491,493.8464981000001
500,572645.0,5943563,€,hotdogs,0.8784683498550161,202.55961000000002,0,,10506.0,17.9,28.49800114,5.863316200000001,1729.0,16.44943393,5145.0,40.719144799999995,21.96307094,13.27433628,2570.881846,51.52838428,2.25058784,88606.0,772,3551,79.90506329,507.04359410000006
733,583645.0,5919563,€,hotdogs,0.8784683498550161,6.9816899999999995,0,44.0,2229.0,18.3,19.69493046,3.633916555,201.0,9.029649596,1017.0,33.726647,24.58210423,21.6,142.8098019,59.90437158,2.117486339,47341.0,209,.    ,44.02985075,561.6868551
735,583645.0,5921563,€,hotdogs,0.8784683498550161,19.927120000000002,0,44.0,2229.0,18.3,19.69493046,3.633916555,201.0,9.029649596,1017.0,33.726647,24.58210423,21.6,142.8098019,59.90437158,2.117486339,47341.0,209,.    ,44.02985075,561.6868551
736,583645.0,5922563,€,hotdogs,0.8784683498550161,33.92604,0,44.0,2229.0,18.3,19.69493046,3.633916555,201.0,9.029649596,1017.0,33.726647,24.58210423,21.6,142.8098019,59.90437158,2.117486339,47341.0,209,.    ,44.02985075,561.6868551
737,583645.0,5923563,€,hotdogs,0.8784683498550161,23.95648,0,44.0,2229.0,18.3,19.69493046,3.633916555,201.0,9.029649596,1017.0,33.726647,24.58210423,21.6,142.8098019,59.90437158,2.117486339,47341.0,209,.    ,44.02985075,561.6868551
738,583645.0,5924563,€,hotdogs,0.8784683498550161,69.77553,0,44.0,2229.0,18.3,19.69493046,3.633916555,201.0,9.029649596,1017.0,33.726647,24.58210423,21.6,142.8098019,59.90437158,2.117486339,47341.0,209,.    ,44.02985075,561.6868551
740,584645.0,5920563,€,hotdogs,0.8784683498550161,31.585109999999997,0,44.0,2229.0,18.3,19.69493046,3.633916555,201.0,9.029649596,1017.0,33.726647,24.58210423,21.6,142.8098019,59.90437158,2.117486339,47341.0,209,.    ,44.02985075,561.6868551
741,584645.0,5921563,€,hotdogs,0.8784683498550161,24.05852,0,44.0,2229.0,18.3,19.69493046,3.633916555,201.0,9.029649596,1017.0,33.726647,24.58210423,21.6,142.8098019,59.90437158,2.117486339,47341.0,209,.    ,44.02985075,561.6868551
742,584645.0,5922563,€,hotdogs,0.8784683498550161,33.136109999999995,0,44.0,2229.0,18.3,19.69493046,3.633916555,201.0,9.029649596,1017.0,33.726647,24.58210423,21.6,142.8098019,59.90437158,2.117486339,47341.0,209,.    ,44.02985075,561.6868551
743,584645.0,5923563,€,hotdogs,0.8784683498550161,24.62181,0,44.0,2229.0,18.3,19.69493046,3.633916555,201.0,9.029649596,1017.0,33.726647,24.58210423,21.6,142.8098019,59.90437158,2.117486339,47341.0,209,.    ,44.02985075,561.6868551
745,585645.0,5921563,€,hotdogs,0.8784683498550161,20.069,0,44.0,2229.0,18.3,19.69493046,3.633916555,201.0,9.029649596,1017.0,33.726647,24.58210423,21.6,142.8098019,59.90437158,2.117486339,47341.0,209,.    ,44.02985075,561.6868551
746,585645.0,5922563,€,hotdogs,0.8784683498550161,29.926890000000004,0,44.0,2229.0,18.3,19.69493046,3.633916555,201.0,9.029649596,1017.0,33.726647,24.58210423,21.6,142.8098019,59.90437158,2.117486339,47341.0,209,.    ,44.02985075,561.6868551
747,585645.0,5923563,€,hotdogs,0.8784683498550161,98.40172,0,44.0,2229.0,18.3,19.69493046,3.633916555,201.0,9.029649596,1017.0,33.726647,24.58210423,21.6,142.8098019,59.90437158,2.117486339,47341.0,209,.    ,44.02985075,561.6868551
726,582645.0,5919563,€,hotdogs,0.8784683498550161,31.735020000000002,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
724,582645.0,5917563,€,hotdogs,0.8784683498550161,8.690010000000001,0,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
512,573645.0,5923563,€,hotdogs,0.8784683498550161,23.90619,0,96.0,2540.0,16.0,19.40944882,9.488188976,396.0,15.59669161,1223.0,36.71300082,21.09566639,17.82945736,180.1426535,62.02233979999999,1.9400352730000001,38634.0,212,.    ,37.26708075,588.5826772
503,572645.0,5946563,€,hotdogs,0.8784683498550161,238.27456,0,780.0,23490.0,18.8,25.69178374,5.334184758999999,3652.0,15.55366269,11095.0,36.66516449,23.97476341,14.09774436,2808.7753399999997,54.81823428,2.0701096359999998,61360.0,503,2877,67.37766625,514.3465304
511,573645.0,5922563,€,hotdogs,0.8784683498550161,35.93845,0,96.0,2540.0,16.0,19.40944882,9.488188976,396.0,15.59669161,1223.0,36.71300082,21.09566639,17.82945736,180.1426535,62.02233979999999,1.9400352730000001,38634.0,212,.    ,37.26708075,588.5826772
510,573645.0,5921563,€,hotdogs,0.8784683498550161,7.380910000000001,0,96.0,2540.0,16.0,19.40944882,9.488188976,396.0,15.59669161,1223.0,36.71300082,21.09566639,17.82945736,180.1426535,62.02233979999999,1.9400352730000001,38634.0,212,.    ,37.26708075,588.5826772
702,580645.0,5919563,€,hotdogs,0.8784683498550161,11.783719999999999,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
703,580645.0,5920563,€,hotdogs,0.8784683498550161,18.13929,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
704,580645.0,5921563,€,hotdogs,0.8784683498550161,9.6482,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
473,571645.0,5947563,€,hotdogs,0.8784683498550161,64.7554,0,,22847.0,15.8,33.36980785,6.1496038870000005,4419.0,19.342554500000002,10971.0,40.57059521,20.30808495,16.87612208,2818.797042,56.25968518,2.495718131,52157.0,500,3283,67.98652064,470.2586773
706,580645.0,5923563,€,hotdogs,0.8784683498550161,12.64509,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
507,572645.0,5950563,€,hotdogs,0.8784683498550161,123.36605,0,195.0,6247.0,21.7,18.937089800000003,7.699695854,960.0,15.379685999999998,2627.0,29.95812714,29.76779597,18.15856777,921.0846488,51.73366834,2.110552764,65694.0,429,3012,65.6133829,516.2477989
506,572645.0,5949563,€,hotdogs,0.8784683498550161,140.70004,0,239.0,6917.0,19.4,19.92193147,8.558623681,1232.0,17.82407407,2888.0,28.49722992,26.48891967,14.24836601,864.3855301000001,48.45360825,2.151501569,75191.0,447,3270,66.42335766,554.7202543999999
505,572645.0,5948563,€,hotdogs,0.8784683498550161,81.88405,0,239.0,6917.0,19.4,19.92193147,8.558623681,1232.0,17.82407407,2888.0,28.49722992,26.48891967,14.24836601,864.3855301000001,48.45360825,2.151501569,75191.0,447,3270,66.42335766,554.7202543999999
713,581645.0,5917563,€,hotdogs,0.8784683498550161,28.38252,0,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
714,581645.0,5918563,€,hotdogs,0.8784683498550161,55.411680000000004,0,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
715,581645.0,5919563,€,hotdogs,0.8784683498550161,40.6963,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
717,581645.0,5921563,€,hotdogs,0.8784683498550161,38.173429999999996,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
718,581645.0,5922563,€,hotdogs,0.8784683498550161,16.5173,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
705,580645.0,5922563,€,hotdogs,0.8784683498550161,16.817520000000002,0,70.0,3691.0,17.1,20.50934706,4.063939312,325.0,8.805201842,1683.0,34.04634581,23.35115865,15.77608142,198.2593667,61.94616977,2.443064182,40936.0,234,.    ,35.74660633,548.9027364
748,586645.0,5921563,€,hotdogs,0.8784683498550161,23.02993,0,44.0,2229.0,18.3,19.69493046,3.633916555,201.0,9.029649596,1017.0,33.726647,24.58210423,21.6,142.8098019,59.90437158,2.117486339,47341.0,209,.    ,44.02985075,561.6868551
532,573645.0,5943563,€,hotdogs,0.8784683498550161,116.97278999999999,0,780.0,23490.0,18.8,25.69178374,5.334184758999999,3652.0,15.55366269,11095.0,36.66516449,23.97476341,14.09774436,2808.7753399999997,54.81823428,2.0701096359999998,61360.0,503,2877,67.37766625,514.3465304
598,575645.0,5944563,€,hotdogs,0.8784683498550161,105.33435,0,1249.0,20625.0,20.2,26.21090909,6.317575757999999,3250.0,15.7782309,9417.0,37.13496867,25.32653711,21.21593291,1781.665903,50.3320723,2.6481715009999998,63763.0,609,3673,58.78249841,450.7636364
600,575645.0,5946563,€,hotdogs,0.8784683498550161,233.64127000000002,0,288.0,10687.0,21.4,21.20333115,8.206231871,1806.0,16.90061763,4671.0,36.75872404,26.803682300000002,16.45367412,1518.2239359999999,53.16416998,2.6750229290000003,51374.0,442,2597,53.60824742,452.6059699
91,556645.0,5928563,€,hotdogs,0.8784683498550161,299.22657999999996,0,31.0,672.0,16.5,18.60119048,8.333333332999999,90.0,13.37295691,320.0,37.8125,20.625,25.75757576,76.24837532,60.86956522,1.956521739,35782.0,209,.    ,44.11764706,537.202381
602,575645.0,5948563,€,hotdogs,0.8784683498550161,64.64256999999999,0,232.0,4656.0,21.2,21.32731959,5.970790377999999,652.0,14.00042946,2020.0,30.74257426,27.77227723,15.86452763,269.3115315,45.45454545,1.249132547,94234.0,476,4054,66.48199446,530.7130584
603,575645.0,5949563,€,hotdogs,0.8784683498550161,33.29795,0,232.0,4656.0,21.2,21.32731959,5.970790377999999,652.0,14.00042946,2020.0,30.74257426,27.77227723,15.86452763,269.3115315,45.45454545,1.249132547,94234.0,476,4054,66.48199446,530.7130584
604,575645.0,5950563,€,hotdogs,0.8784683498550161,136.85298999999998,0,232.0,4656.0,21.2,21.32731959,5.970790377999999,652.0,14.00042946,2020.0,30.74257426,27.77227723,15.86452763,269.3115315,45.45454545,1.249132547,94234.0,476,4054,66.48199446,530.7130584
571,574645.0,5950563,€,hotdogs,0.8784683498550161,135.05346,0,232.0,4656.0,21.2,21.32731959,5.970790377999999,652.0,14.00042946,2020.0,30.74257426,27.77227723,15.86452763,269.3115315,45.45454545,1.249132547,94234.0,476,4054,66.48199446,530.7130584
605,575645.0,5951563,€,hotdogs,0.8784683498550161,124.00084,0,232.0,4656.0,21.2,21.32731959,5.970790377999999,652.0,14.00042946,2020.0,30.74257426,27.77227723,15.86452763,269.3115315,45.45454545,1.249132547,94234.0,476,4054,66.48199446,530.7130584
606,575645.0,5952563,€,hotdogs,0.8784683498550161,58.203869999999995,0,232.0,4656.0,21.2,21.32731959,5.970790377999999,652.0,14.00042946,2020.0,30.74257426,27.77227723,15.86452763,269.3115315,45.45454545,1.249132547,94234.0,476,4054,66.48199446,530.7130584
607,575645.0,5953563,€,hotdogs,0.8784683498550161,49.29777,0,232.0,4656.0,21.2,21.32731959,5.970790377999999,652.0,14.00042946,2020.0,30.74257426,27.77227723,15.86452763,269.3115315,45.45454545,1.249132547,94234.0,476,4054,66.48199446,530.7130584
608,576645.0,5918563,€,hotdogs,0.8784683498550161,19.92587,0,294.0,9804.0,17.2,20.03263974,7.303141575,1224.0,12.49107052,4480.0,33.90625,23.41517857,18.11248808,303.4535889,62.18435321,2.106893881,39284.0,221,.    ,34.375,546.4096287000001
