id,price,rating,review_count,is_closed,zip_code,epsg25832_latitude,epsg25832_longitude,epsg4326_latitude,epsg4326_longitude
lc9AIe9Qg6qoGdP5hmx61w,€€€,3.5,15,False,21129,557889.4145313579,5932547.430861571,53.53864,9.8735199
8_KCb-X3F6MwPI6ae2tsLQ,n/a,4.0,2,False,22605,559126.5248352442,5933252.3861697605,53.544838,9.892318
_GuX6r6zS913HEFfX_jb9g,€,3.5,11,False,21129,558205.3515492061,5932243.1117799105,53.53587,9.87823
15okiYple4dJTCutCgygiA,€€€,4.0,36,False,22605,560167.7568067688,5933253.528288863,53.54473,9.90803
uaVxT9mBmSD7t3K3GxcCaA,€,5.0,1,False,22605,560602.4842510757,5933175.8772112345,53.5439821263843,9.91457478959806
BUquzEkuhw3SJmZ_pt08-g,€€,4.0,159,False,22605,560000.1171280227,5933221.120336949,53.544457914332,9.9054941735681
cmBkM8WkNzC1oO4piY3dvg,n/a,5.0,1,False,22763,561021.8066457765,5933216.648501596,53.5443,9.92091
1ur4VWH_EnVK3cyHH_p7jQ,€€€,4.0,103,False,22763,560611.7000723017,5933239.318015407,53.5445512344073,9.91472614285271
AV-RVcpCmZ2SwVyd6RZR9Q,€€,4.0,30,False,22605,560485.7408838237,5933218.741058528,53.5443808225352,9.91282150625148
OjuVO3sB_a8CQRKX21ctNg,€€,4.5,35,False,22767,561521.36525289,5933277.654282323,53.54479,9.92846
zjU8sl3PNnw59FuUDcTxmw,€€,4.0,33,False,22763,560612.464288644,5933139.021589894,53.5436497362334,9.91471823936467
s6U3uDUPKiGu9SDVeFte7w,€€,3.5,51,False,22605,560604.3259231676,5933265.789854353,53.54479,9.91462
pAULuFrzubYmxMVrEd_bog,€€€,4.0,55,False,22605,560431.2445900555,5933274.697172058,53.54489,9.91201
xsZHnSCWIgqF8i1isIPxSQ,€€€,3.0,27,False,22605,560516.356883924,5933252.421826508,53.54468,9.91329
7v0u6Xs6eJeHsFx_JPt8SQ,n/a,5.0,4,False,22763,560737.4290019821,5933170.699238759,53.54392,9.91661
d31D5VwmAC9qRuMdi_V6-A,n/a,5.0,2,False,22765,561428.1633716119,5933361.002912893,53.54555,9.92707
Iu61_gH0miU4f0EhI35IbA,€€,4.5,77,False,22767,562527.3087720461,5933267.040491137,53.5445758,9.943637
Jn8c0IIuvpXFrfGRpyRYSQ,€,4.5,63,False,22767,562065.0045196646,5933261.405852635,53.54458,9.93666
xdf2da8iOMf51ugJ-gJjgA,€€€€,4.0,48,False,22767,562560.0659307115,5933275.619323036,53.544649,9.944133
Rz9pedAL47bEi_OHSbKK7w,€,4.0,29,False,22767,562376.0299644346,5933245.478035316,53.5444,9.94135
H6kuNqWoasB2MdS9XWWVNg,€€€,4.5,215,False,22767,561982.8563381068,5933259.213648586,53.54457,9.93542
MINkorrgtdLXu6FSxOml9Q,€€,4.0,34,False,22767,563075.8639253749,5933350.724670638,53.5452623,9.9519312
O35GQaMVT-mEtGfo-fOkaw,€€,3.5,91,False,22767,562992.613090921,5933325.990741117,53.54505,9.95067
0iPBDkclx3wNqCNb-Xjw3Q,€,4.5,17,False,22767,562255.1590331675,5933244.236827234,53.5444031874375,9.93952589480595
EhCaathCawGw6kxvD_8Pog,€€€,4.0,133,False,22767,561937.8139083976,5933257.509670712,53.54456,9.93474
dfXIY7GDktyg21SNPdFBBA,n/a,4.5,3,False,22767,562554.7295492479,5933288.233041344,53.544763,9.944055
r-BglUksU-tLQOugfb3ZSw,€€,4.0,55,False,22767,562307.194126594,5933289.075602649,53.5448,9.94032
gna0_EG2hZyNk9kh33p3pw,€€,3.0,22,False,22767,562754.0110814149,5933228.223953276,53.5441999,9.94705
xyHfgWdxDePbpM-Pqj1YrA,€€€,4.0,403,False,22767,562483.9374336156,5933269.270036965,53.544601,9.942983
78h7aGzQe_bBwkSdLrF4aQ,€€€,4.0,55,False,22767,562872.9840614628,5933252.071875994,53.5444,9.94885
k10-KGJ3Lku_JEVXoZzzLw,€€,4.0,20,False,22767,562428.641539324,5933326.285901195,53.54512,9.94216
UNFhFB9DfyQ7hNFPDN2uiQ,€€€,5.0,9,False,22767,562095.31147327,5933258.266932503,53.5445482065766,9.93711668998003
fpSDNX3zQ3-e1dISc5DB9Q,€€,4.0,33,False,22767,562220.9068930619,5933248.993847653,53.54445,9.93901
x20LyxbXaoRj447H6hmgOw,€€,3.5,51,False,22767,562252.7412799879,5933247.188289004,53.54443,9.93949
UdI7a-jOuz2ycEIJo-04Pg,€€,4.0,12,False,22767,562123.9469092567,5933264.406652571,53.5446,9.93755
Sh_VQ0pI_KLQWz32wVbgaA,€€€,4.0,9,False,22767,562898.9546924199,5933292.462993433,53.5447599,9.94925
fo62bhOp3fWZzzdZb-7D8w,€,3.5,9,False,22767,562690.4679532823,5933257.568443092,53.5444712192644,9.94609706604376
os2NoRdZCOMtd-eDmWZNKw,€€€,3.5,36,False,22767,562779.4827280184,5933256.390615373,53.54445,9.94744
NmY2EK9PPGhHLten68sjEA,€€€,4.0,64,False,22767,562445.3467124335,5933265.310020966,53.54457,9.9423999
uO_w76dX7M_VFvuavXib3A,€,4.5,15,False,22767,562039.3530963808,5933246.603915725,53.54445,9.93627
2Wp3h1UFDqgk88847omfgQ,€€€,3.5,89,False,22767,562943.7938031763,5933259.691712431,53.54446,9.94992
Jk8Bn-8ocxpZJFm12orGIw,€€€,3.5,158,False,22767,562410.3811812304,5933153.58052118,53.54357,9.94185
cMw6pwHFr5nsff9zLFRcAw,€€,3.0,47,False,22767,562724.7500090845,5933251.394159098,53.544411635107,9.9466131201114
xktqnVMW4oqaAy0w-KPPQQ,€€,4.0,91,False,22767,562267.2853029064,5933295.113667321,53.544859,9.939719
ij6Okm29FBykGgPzdZC7kg,€€,3.0,101,False,22767,562220.9068930619,5933248.993847653,53.54445,9.93901
8ZO7CMqWxsFAQ1Js8KlXXw,n/a,3.5,11,False,22767,562130.6754487043,5933256.706539767,53.54453,9.93765
DzU-1KdBTE0_5hWSP5N_9Q,€€,3.5,7,False,22767,562220.9068930619,5933248.993847653,53.54445,9.93901
cupMlCAc_FaP-kGtLEK-sw,€,3.5,3,False,22767,562330.3997214268,5933258.632249422,53.5445236398776,9.9406640928811
D-4aYZZowKGqc2_TBModsw,€€,3.5,6,False,22767,562220.9068930619,5933248.993847653,53.54445,9.93901
wTiLLTZHoXKEw0V6jtYtjA,€,2.5,10,False,22767,562942.7751335265,5933286.382274851,53.5447,9.94991
IUGt8qTOBV75fL41B13npA,€,5.0,1,False,20459,564611.9631104482,5933350.1071668025,53.54507,9.97511
0YlFLJyuEw6b1jzYr6R67g,€€,4.5,64,False,20459,564675.5873086321,5933349.865931318,53.54506,9.97607
vGbuFe5EHzomrxq2dT876Q,€€€,4.0,5,False,20459,565110.9614621123,5933353.637928873,53.5450401,9.9826403
7YMVyXreMV46UBpQO7YYwQ,€€,4.5,3,False,20359,564328.6308979978,5933327.321292494,53.5449,9.97083
ur4lLj4LFjKcC1HqEdtrgw,€,4.0,5,False,20359,564300.1392611141,5933326.933040433,53.5449,9.9704
FtIv8UcHwM-YGE2uX4TNkg,€,4.5,13,False,20459,565302.8208301864,5933342.480260363,53.544916,9.985533
_5zpEkjLImBBgML5rN9phg,€€€,4.5,71,False,20459,564696.538680231,5933339.504722699,53.5449643,9.976384
o_qfccViqS7QyIVxdK1PlQ,n/a,4.0,3,False,20459,564800.9701924823,5933340.458961624,53.54496,9.97796
q11Tnwss2nsgNfkmssNYaA,n/a,3.5,3,False,20457,564058.39247341,5933023.222625725,53.5422,9.96669
7St30g_T8dYl23q4UWnUKg,€€,3.0,15,False,20459,564342.1413225805,5933332.846320387,53.544948,9.971035
nSvMJezX5fLqJDZQbg-6Hg,€€,3.5,76,False,20459,565387.7514061776,5933416.425758102,53.54557,9.98683
QwaDWtUasyF3b8xPUEZYAQ,€€,3.0,21,False,20359,564194.489137304,5933395.593643107,53.54553,9.9688199
qx7w7LWJk0dhxP_9QcUlJw,€€,4.5,24,False,21129,551599.6941556564,5932028.738372971,53.5346336458307,9.77853611111641
2wMF98mwT2lTdaQd7cVUgA,€€,4.0,5,False,21635,550685.1528328368,5931726.921245717,53.53201,9.76469
M82FIuxPwcp7YmmKBQq_dw,€€,3.5,18,False,21129,551667.9306105713,5932031.415441297,53.534651,9.779566
KaiHkk0dt2F3_zea9RbbMA,€€€,4.5,44,False,21509,580287.649038377,5934005.810357186,53.5488,10.2118
blvC5dh9IP8TFla2vjk7Pg,€€,4.5,7,False,21509,580674.5729286367,5933856.621569928,53.5474,10.2176
D1KCy-IjPeCdJe0hXzmxIg,€€,4.5,11,False,21465,582139.070879985,5934069.8172798315,53.5490888448632,10.2397536441803
F1fQ2e0IbUFfZZUa92kyPA,€€,4.5,7,False,21465,582404.4223907266,5934571.986576315,53.55356,10.24389
ZoWqPEXDg4bWWo5ZgVj62A,n/a,3.0,3,False,21465,582857.42144067,5934473.093129795,53.5526,10.2507
3nKXBJvBXNiYggCiTC1dXw,€€,4.5,2,False,22119,573431.1866164646,5935129.2626154525,53.5599,10.1086
FvpTumAZMtccgdMlUkSr2A,€€,3.5,7,False,22119,573470.4575735278,5933883.616292364,53.5487,10.1089
qYozPFddHgpXS-_RSZ7Tgg,€€,4.5,43,False,22119,573306.743135242,5933578.408182071,53.54598,10.106358
Fay28Bc25iicsyM_EEI1tQ,€€,4.0,12,False,22119,572695.6933016032,5934706.161294757,53.5562,10.0974
xwj4BT0-5XSoAJb03OJW0g,€€€,5.0,6,False,22119,572574.2569629838,5935083.88688352,53.5596114,10.0956549
iHJu41roXfxTfqW8EifbVA,n/a,4.0,4,False,22119,573326.7664575186,5935027.4924659515,53.559,10.107
Rb1tYn5UC6Re9nZvD7hkJg,€,2.0,8,False,22119,573365.8164074098,5935072.608879357,53.5594,10.1076
W1elnIGTIpBmYCn11yhzRQ,n/a,4.5,2,False,22119,573386.3795340549,5935028.419523174,53.559,10.1079
6JEBAUugL1Rxwc3-NepyKQ,n/a,1.0,1,False,22119,573256.2963452045,5935043.088489425,53.55915,10.10594
Qmu-xTS39IvusBrpQyFjdQ,€€,4.0,21,False,22119,573463.1395315963,5933928.01152386,53.5491,10.1088
MCQIuPcvqwbCJPy7ccJ18A,n/a,2.5,2,False,22119,573354.6081657207,5935069.096374439,53.55937,10.10743
FgojWBNCA17-6GbHsrDHrQ,€,4.0,14,False,22119,573421.9045795453,5935056.067337149,53.5592435,10.1084427
02tJXWUwOkLqFCIuESVXqw,€€,4.5,9,False,22119,573328.1585010628,5933658.857286247,53.5467,10.1067
qV3uV0Qds1DSvMobqqNBLA,€€€,3.0,14,False,22119,573340.0265853357,5933748.059954797,53.5475,10.1069
r8OhsxjfOVrYibCJAKn9YQ,€€,5.0,1,False,22113,577393.8907793842,5933868.441240467,53.548,10.1681
6vMGNx_8DLrlBBt4Ih4VTw,n/a,5.0,4,False,22117,576095.3309017967,5933387.388658342,53.5438666685488,10.1483882591128
Rgpp58Al09G3BqeH6Fjb0A,€€,3.0,5,False,22113,576370.7263563962,5933578.036068449,53.54554,10.15259
3H_lOdHixjS5Rd5zI3NmQg,€€,3.5,15,False,22113,576635.1673309135,5934067.480600726,53.5499,10.1567
pnsy0L9Tq_pRFPNPx7TGFg,n/a,4.0,1,False,22113,576370.7132849231,5933578.024729466,53.5455399,10.1525898
xTsKbMgTYm_2OW3Y_LBAEA,€,3.0,1,False,22113,576370.7263563962,5933578.036068449,53.54554,10.15259
Ei_xSdhQJn3KWWWJmcP8nA,€,3.5,4,False,22113,576370.7263563962,5933578.036068449,53.54554,10.15259
hyIIPFlLivFWI8p0F08MTw,€€,4.5,75,False,20095,566493.4776475166,5933770.121767965,53.5486099,10.00359
cBBXzZZse2K6PPr3y7puEg,€,4.0,228,False,20099,567115.2353649489,5934904.585174811,53.5587264273478,10.0132161771492
DZCIBSL4VBPb1GqwATH07g,€€,4.5,91,False,22087,567361.9750428014,5935284.8625532,53.5621124345987,10.0170224539409
eP3mUr5VWdRtEo1QINjm6A,€€,4.0,12,False,20095,566466.9853472502,5933871.866057526,53.5495276523598,10.0032118437942
JEOIGI5cTi9f_5jGTnlljg,€€,4.0,26,False,20097,568000.9099576285,5933641.950766657,53.547264950138,10.0263099296895
Bq9idVAdK5WF4mhPLbmERA,€€,4.5,32,False,20099,567033.2974724916,5935000.622201722,53.5596,10.012
y4-YMAH9EMb69B7tV7AjWQ,€,4.5,14,False,20097,567150.224830444,5933767.192922614,53.5485,10.0135
6YiGoNtwVUMciVzGLIrP-Q,€€,4.0,12,False,20099,567898.9852593126,5934370.040989537,53.5538216,10.02493
YprlhLLBxBK-diQEyDgeaA,€€,4.0,71,False,20097,567158.9262498509,5934180.126644147,53.55221,10.01372
xafivILbgpUztiisyW0uSg,€€,3.5,61,False,22087,568307.329437633,5935180.241143075,53.56105,10.0312699
SEr1KUlFxWKrqsQKhRJbvQ,€€,4.5,164,False,20537,568854.9984706986,5934222.915247154,53.5523748472439,10.0393259525299
j3X7-QuiIOxv46ahCCWvwA,€,4.5,20,False,20097,567905.1484699377,5933431.490294132,53.5453859,10.0248192
vsWVTSqATcZQpJ32vM5pKw,n/a,5.0,1,False,20537,569723.9000405469,5933688.795998606,53.54746,10.05232
38WGulILfVT3J5OS66Yo_g,€€€,4.5,45,False,20099,567078.5855699901,5935102.930277612,53.5605136747722,10.0127055566834
PgHF8nPlkQvYYUrtdYIRFw,€€,3.5,3,False,20097,567186.4489502371,5933689.753120702,53.5477994,10.01403
0DshYqD3QqpuHKW6_EJEzA,€€,4.5,94,False,20095,566457.9139411445,5934307.284517801,53.553442,10.0031675
ThockYiwS8eqiHNh6vfuhw,€€,4.0,4,False,20097,567552.1429832125,5933928.7068079915,53.5499,10.0196
qW96bguf1F7ezXthfXM_Jw,€,4.0,84,False,20099,567509.9091433026,5934703.6525857225,53.55687,10.01913
OEMzkMHoYpSR03J1qpaURQ,€€,4.5,22,False,20099,566719.9188398483,5934486.56532771,53.55502,10.00716
MSjb0431lcotSf6W8zMTKQ,€€€,4.5,7,False,20099,566796.9031645659,5934477.640412951,53.55493,10.00832
DD2igAC-pU1hlDKYmwxBWg,€,4.5,114,False,20537,569623.8065537189,5934542.033999776,53.5551414,10.0509996
Tk_NOuvCx8BVsqWyiwAfSg,€€€,4.5,196,False,20095,566466.7809467671,5934061.170695081,53.551229,10.003249
GNwUy0pDbUnsPd2erXqAXQ,n/a,4.0,5,False,20097,567987.8160298201,5934045.121121956,53.55089,10.0262
BKdvsSCDRCs_HRQdlZTRBg,€€,4.0,22,False,20097,567422.6089338686,5934182.774447773,53.5522,10.0177
vxd4WTCcIhj2N3xt7MLfOQ,€€,3.5,11,False,20097,567367.7504332563,5933848.1819854025,53.5492,10.0168
ng2NnzK8ofFHq3HpAnJuyA,€€,4.5,4,False,20099,567481.3015821787,5934322.811927426,53.553451,10.018616
BoMj_0dfjHrGwmr7oK6zCQ,€€€€,4.0,14,False,20099,566716.888971441,5934850.718378986,53.5582931,10.007192
3fwL8KQECTlfDhvSvamYGg,€€€€,4.5,29,False,20099,566589.4679957742,5934762.884518454,53.5575199,10.00525
1ulxY6eXi15e6atwRYTScg,€€,4.0,134,False,20095,566507.4748190569,5933774.869966269,53.5486508003694,10.0038022343709
9loJRC_kmbepFtwT3XutmA,n/a,4.0,1,False,20535,569568.8907831251,5934808.118283845,53.55754,10.05023
1l6d-mhl7QremJAQ_iULlQ,€€,3.5,75,False,20099,566831.9302394043,5934233.287957015,53.5527294985217,10.0087964160167
RM2ODygTWAROCA90gio5_g,€,4.5,4,False,20535,569316.6415885269,5934841.124404913,53.55787,10.04643
_pfh9zDSWQW7H2LUKTlxXQ,€€,4.0,20,False,20099,566805.3322879266,5934582.364151507,53.5558701,10.0084696
L5uVUg2ZGF1-5155cG3EAw,€€€,4.0,56,False,20097,566783.3326603312,5933448.607677064,53.5456836,10.0078954
UnRNfhA1YMr_o6KgqvawKw,€,4.5,152,False,20099,566997.0876870076,5934378.110958949,53.55401,10.01132
wd9jrPs0dt-oZL5_Jc1ReQ,€€€,4.5,79,False,20095,566486.7410747414,5934012.604731746,53.55079,10.0035399
LFf9IZIHfK_ZSSNB5v2dhw,n/a,3.0,1,False,20097,567734.7522632049,5934270.17507017,53.5529453047456,10.0224297121167
bhSfEGSlH3lA6w1gpT2ruw,€€,4.5,18,False,20099,567041.1991649021,5934850.186701554,53.558247,10.012087
Uoflen6zlE4qBrJ4a_gcLQ,€€,4.5,34,False,20099,566971.0174753084,5934254.231711486,53.5529,10.0109
uaGvNjVAs6oTWmcN84_x4g,€€,3.5,3,False,22087,567908.5785194954,5934946.379745926,53.559,10.0252
ZEmGSMpRse2xQd1JvwCvYQ,€€,3.0,84,False,22087,568150.0426818901,5935107.865749464,53.56042,10.0288799
4GnO2YzDPOr_0Mbj1iTedw,€€,4.0,3,False,20535,568614.8449974211,5934850.519461542,53.5580466418447,10.0358393901206
DmkCnmP9-rI_91ps4pg3EQ,€€,4.0,36,False,20099,567073.3204599869,5934850.020198778,53.5582414,10.0125718
PzKV_B2OWNA-5oO0C_3OuQ,n/a,5.0,1,False,20099,567215.1800194748,5934324.465441249,53.5535,10.0146
UlAIad1Zm0fWwMu0cSF5Xw,€,4.0,28,False,20099,566808.3528237013,5934417.717048495,53.55439,10.00848
HZKtjfu5Er_Cd3odqVJNxw,€€,4.0,88,False,20099,566867.9815837964,5934323.9827696,53.55354,10.0093599
F4O8JteGq0NLPk6hzKRCVQ,€€,4.0,155,False,20099,567014.1576885384,5934808.966535012,53.55788,10.01167
p9nxAtsbDqH-cO8Luhj0yQ,n/a,5.0,1,False,20148,566438.106357323,5933749.324566389,53.54843,10.00275
AEIvlAzEoDqBvH0S99kZ2A,€€,4.0,49,False,20095,566423.1222242034,5933919.355371669,53.54996,10.00256
9-wuXCsYkdNoKSRSl5jjqQ,€€,4.0,37,False,20097,567937.6235482956,5933389.018638166,53.545,10.0253
y6g9I2z9ijnY0Y7DBO72qg,€€,3.5,30,False,20099,566826.4001001389,5934331.738843631,53.553615,10.008734
M97L8qRbSFrERg169cy9FQ,€€,4.5,11,False,20097,567929.4023067406,5933914.094027323,53.54972,10.02529
Dm-idDORZCVLK8gNQZGroA,€€,4.5,42,False,20099,566969.7161173195,5934719.319774485,53.55708,10.01098
OXryA5lbNT1keh9reTHCCQ,€€,3.0,1,False,20097,567715.456612923,5933630.619203859,53.5472,10.022
swJYCe2Z29Ndm9lY8YQsGA,€,4.5,8,False,22087,568279.3406647698,5935209.682512108,53.5613182351528,10.0308538478852
URDJxBVJJE9o2OWrPzkw3w,€€,3.5,34,False,20099,566821.253700099,5934348.912711704,53.55377,10.00866
CqufgeID9aIxklsts1FtSQ,€€€,4.0,142,False,20099,566827.7133983873,5934313.397993394,53.55345,10.0087499
xAWBKDEcPFnYcUtE7xtISA,€€€,4.0,149,False,20099,567011.5529172906,5934781.375358416,53.5576323656135,10.0116247683764
x5BBYBOkcJb0l_K14znRlw,€€,4.0,59,False,20097,567960.2344586079,5933601.356327045,53.5469053873384,10.0256873177493
LdWKt_kj8HAmu8MZuf5wSw,€€,3.0,14,False,20099,567116.7886205054,5934927.859844555,53.5589354022916,10.0132446205481
IRvCqg4fl-DiTPwhQ1wuKQ,€€€,4.0,100,False,20099,566956.8655621059,5934685.055507302,53.5567737,10.0107787
6ZfGrOTomTAeQ40COPOHFg,€€,3.5,47,False,20099,567146.0737166576,5934989.9753883155,53.5594899,10.0137
P1zQOP3SIFxIuBOPCwnOSQ,€€€,4.5,2,False,20097,567335.2847705585,5934265.7585695665,53.552957,10.0164
ZC7YQMF-6kzygjSyP48O6g,€€,5.0,8,False,20099,567529.1221116722,5934394.5936437035,53.5540899652728,10.0193532211122
hfHYIIglxA9uY2H29ZAGSA,€,4.0,27,False,20099,566851.9540238567,5934599.826255466,53.5560211,10.009177
T1yhlkd2WIIfKAOkgzJaLQ,€€,4.5,4,False,20099,566985.5890923224,5934394.638115798,53.55416,10.01115
B9RrvDiKSzqBvsbd6Dbung,€,4.0,5,False,20095,566637.685572412,5934257.301014512,53.55297,10.00587
ScP2UZRxn6wdoAGQMfzjjA,€€,4.0,82,False,20099,567337.594226703,5934370.429523204,53.5538974,10.0164574
OgffGUDrfAQiBysbCi76uw,€,5.0,22,False,20535,568925.0717742601,5934660.692147066,53.5563,10.04048
