,id,price,rating,review_count,is_closed,zip_code,epsg25832_latitude,epsg25832_longitude,epsg4326_latitude,epsg4326_longitude,success
904,F4O8JteGq0NLPk6hzKRCVQ,€€,4.0,155,False,20099.0,567014.1576885384,5934808.966535012,53.557880000000004,10.01167,2.7358773295583787
905,p9nxAtsbDqH-cO8Luhj0yQ,,5.0,1,False,20148.0,566438.106357323,5933749.3245663885,53.54843,10.00275,-0.5904990589126955
906,AEIvlAzEoDqBvH0S99kZ2A,€€,4.0,49,False,20095.0,566423.1222242034,5933919.355371669,53.54996,10.00256,0.33866282915209683
907,9-wuXCsYkdNoKSRSl5jjqQ,€€,4.0,37,False,20097.0,567937.6235482956,5933389.018638167,53.545,10.0253,0.06728005552119701
908,y6g9I2z9ijnY0Y7DBO72qg,€€,3.5,30,False,20099.0,566826.4001001389,5934331.738843631,53.553615,10.008734,-0.09102656243016122
909,M97L8qRbSFrERg169cy9FQ,€€,4.5,11,False,20097.0,567929.4023067406,5933914.094027323,53.54971999999999,10.02529,-0.5207159540124193
910,Dm-idDORZCVLK8gNQZGroA,€€,4.5,42,False,20099.0,566969.7161173195,5934719.319774485,53.557080000000006,10.01098,0.1803562112007386
911,OXryA5lbNT1keh9reTHCCQ,€€,3.0,1,False,20097.0,567715.456612923,5933630.619203859,53.5472,10.022,-0.7468682653715025
912,swJYCe2Z29Ndm9lY8YQsGA,€,4.5,8,False,22087.0,568279.3406647698,5935209.682512107,53.5613182351528,10.030853847885199,-0.34426614170359826
913,URDJxBVJJE9o2OWrPzkw3w,€€,3.5,34,False,20099.0,566821.253700099,5934348.912711704,53.55376999999999,10.00866,-0.0005656378865279447
914,CqufgeID9aIxklsts1FtSQ,€€€,4.0,142,False,20099.0,566827.7133983873,5934313.397993394,53.55345,10.008749900000002,1.580282482939806
915,xAWBKDEcPFnYcUtE7xtISA,€€€,4.0,149,False,20099.0,567011.5529172906,5934781.375358417,53.5576323656135,10.0116247683764,1.6951161086771562
916,x5BBYBOkcJb0l_K14znRlw,€€,4.0,59,False,20097.0,567960.2344586079,5933601.356327045,53.5469053873384,10.025687317749302,0.5648151405111801
917,LdWKt_kj8HAmu8MZuf5wSw,€€,3.0,14,False,20099.0,567116.7886205054,5934927.859844555,53.5589354022916,10.013244620548098,-0.4528702606046943
918,IRvCqg4fl-DiTPwhQ1wuKQ,€€€,4.0,100,False,20099.0,566956.8655621059,5934685.055507302,53.55677370000001,10.0107787,0.8912807285157053
919,6ZfGrOTomTAeQ40COPOHFg,€€,3.5,47,False,20099.0,567146.0737166576,5934989.975388316,53.559489899999996,10.0137,0.2934323668802802
920,P1zQOP3SIFxIuBOPCwnOSQ,€€€,4.5,2,False,20097.0,567335.2847705585,5934265.758569567,53.55295699999999,10.0164,-0.7163900318071966
921,ZC7YQMF-6kzygjSyP48O6g,€€,5.0,8,False,20099.0,567529.1221116722,5934394.5936437035,53.5540899652728,10.0193532211122,-0.5885616474201443
922,hfHYIIglxA9uY2H29ZAGSA,€,4.0,27,False,20099.0,566851.9540238567,5934599.826255466,53.5560211,10.009177000000001,0.3576586460719304
923,T1yhlkd2WIIfKAOkgzJaLQ,€€,4.5,4,False,20099.0,566985.5890923224,5934394.638115797,53.554159999999996,10.01115,-0.6790225719637776
924,B9RrvDiKSzqBvsbd6Dbung,€,4.0,5,False,20095.0,566637.685572412,5934257.301014513,53.552969999999995,10.00587,-0.4550963713523659
925,ScP2UZRxn6wdoAGQMfzjjA,€€,4.0,82,False,20099.0,567337.5942267029,5934370.4295232035,53.55389739999999,10.0164574,1.0849654566370714
926,OgffGUDrfAQiBysbCi76uw,€,5.0,22,False,20535.0,568925.07177426,5934660.692147066,53.5563,10.04048,0.1729415966573176
927,FlDS_9MJUeLjBYtmBCmJFA,€€,4.5,46,False,20099.0,567097.3613750129,5934921.418878849,53.55888,10.01295,0.2708171357443719
928,wAyBwXDgVhyllXlrFMfGzw,€€,4.0,41,False,20099.0,566599.4452132696,5934877.421406194,53.558547999999995,10.005425,0.15774098006483028
929,GlJPE6rxAbPBs-f5Ji31zw,€€,4.0,25,False,20099.0,566795.3132286242,5934636.733185296,53.55636,10.00833,-0.20410271810970282
930,E40AgxAbEr26GO9UDWhlGA,€,5.0,20,False,20099.0,567279.7583144519,5934743.61990165,53.5572587422763,10.015664845705,0.09905477689147246
931,-aNArC_K4wfQpZl7zjZpVg,€€,4.0,25,False,20095.0,566681.0080868865,5934297.587689327,53.55332656382279,10.0065324185547,-0.20410271810970282
932,cXqYsMWCRNOSUEcxPtTuew,,5.0,1,False,20099.0,567065.5694136522,5934874.22240917,53.558459899999995,10.01246,-0.5904990589126955
933,Aq99lGam9-yap1VpPCovcQ,€€€,4.5,45,False,20099.0,567060.4723979397,5934533.676127123,53.5554,10.012310000000001,-0.010983473706331499
934,Fg6_nKcuOEPfbDx7zZ-80g,,3.5,4,False,20097.0,567757.1372147701,5933766.51037745,53.5484159,10.022658400000001,0.5061420504965961
935,QC_1FxW0PsrK10v2u2shSg,€€,3.0,242,False,20095.0,566429.397192665,5934275.718368589,53.55316191743239,10.0027304109601,4.703402438382403
936,ffhZvAAPSRewKhW--_4Sgw,€€,3.0,31,False,20537.0,569324.6339883322,5934206.987466096,53.5521699,10.04641,-0.0684113312942529
937,dRAhAFogYc4TrMUbpEypEA,€€€,3.5,72,False,20099.0,566517.0420369629,5934829.197739477,53.5581250532535,10.0041709388373,0.43194622556630474
938,DmAnYz6jT0x-56KM-Pywpw,€€,4.5,10,False,20099.0,567459.4946005744,5934383.5871683275,53.553999999999995,10.0183,-0.5433311851483276
939,_h5Nde9PbRhYFI53V0cPcQ,€€,4.5,37,False,20099.0,567249.8919608018,5934585.331048188,53.55584,10.01518,0.06728005552119701
940,OgaHLWyDvFNWAFgfyqPPSg,€€,3.5,55,False,20099.0,567097.3613750129,5934921.418878849,53.55888,10.01295,0.4743542159675468
941,ctTLYvZK4QtRcIzjYFXzqw,€,4.0,2,False,20537.0,568184.7469519968,5933715.265325423,53.5479,10.0291,-0.5659266010011336
942,sBta_-0fWSZZPQ99EEx_mg,€€,5.0,2,False,20095.0,566532.2208055188,5934362.464247707,53.553928500000005,10.0043007,-0.7242530342355942
943,TS9CcGeLyj44ewNKg3adQQ,€€,4.0,23,False,20099.0,566938.6936453911,5934711.090616767,53.55701,10.01051,-0.24933318038151947
944,Zpjl0u3-434EJDryWj1wCw,€€,4.5,27,False,20535.0,569730.354151733,5934776.037367299,53.557230262323706,10.052659884095199,-0.15887225583788617
945,PaJooy5EEBd4RMDIgQwqYQ,€€€,4.0,59,False,20095.0,566685.3054597019,5933745.802776379,53.5483670129138,10.006479592590301,0.21868377776836875
946,vJDcM9FxVmpmvtQ7BK67Ug,,4.0,2,False,20097.0,567876.9276125315,5933411.508220728,53.5452099662376,10.024389031408,-0.22495202244293164
947,DMpN_IaZC-99vdPNTlp5_A,€€,3.5,25,False,20099.0,567089.9376938449,5934465.107914132,53.55478000000001,10.012739999999999,-0.20410271810970282
948,C-Q8za0niTnjPtdVK0VnbQ,€€,4.0,41,False,20095.0,566425.9363468672,5934060.657374683,53.551229555871494,10.002632486647,0.15774098006483028
949,Ulfbttuct2SCuoCTJtdxMg,€€,3.5,52,False,20095.0,566388.2379937383,5934138.064637499,53.551930000000006,10.00208,0.4065085225598218
950,GeEg6q3kfZddGj-INo9-jA,€,4.0,14,False,20537.0,568102.8946759437,5934198.1078818925,53.55225,10.02797,-0.12260568240606289
951,hEsPeLCiA91EepzbKGl34g,€,3.5,11,False,22087.0,568312.4916929866,5935235.939942491,53.561549899999996,10.031360000000001,-0.23343591205483055
952,koExBgS9t0BuEKLRMFr68w,€€,3.0,50,False,20095.0,566590.2831261797,5934188.757517258,53.55236,10.005139999999999,0.3612780602880052
953,MKAEKFvbJmQ9rSeNrREnPQ,€€,3.5,41,False,20099.0,566735.9325479901,5934606.659794615,53.556097277128295,10.007427331367099,0.15774098006483028
954,vRrOfTMGSi7BFXjd7Ys8vw,€€€,4.5,72,False,20099.0,566971.3438082121,5935024.666593207,53.559824,10.01107,0.43194622556630474
955,8cDuG1lWfaZ62oErAN23Hw,€,3.0,9,False,20535.0,568998.4912046732,5934601.234181321,53.555756,10.041575,-0.3073227318206757
956,RDdPBDS7d1P6O844qJittw,,5.0,1,False,20097.0,567598.7017608334,5934231.137146702,53.552611999999996,10.020368,-0.5904990589126955
957,gXKSShbEzFl6uSQNEClnXA,€,4.5,3,False,22087.0,567679.0779089422,5935242.397685739,53.561690000000006,10.0218,-0.528983191118211
958,U6nr8vDYnqJOjqISCaEo6A,€€,4.0,264,False,20099.0,567088.2779784289,5934907.937329022,53.55876,10.01281,5.200937523372385
959,O4tYTnYL_uOnwpbyaa1AuQ,€€,5.0,4,False,20537.0,568627.4503402081,5934077.747441674,53.5511,10.035860000000001,-0.6790225719637776
960,r4K9EszwC5OWMq2D70DhNg,€€€,4.0,43,False,22087.0,567218.3684919472,5935170.160433201,53.5611,10.01483,-0.04379308105986011
961,Y0qJ9IMHh-1p5sEBRpan6g,€€,4.0,14,False,20095.0,566441.7863479152,5933746.817188133,53.548407,10.002805,-0.4528702606046943
962,GI5nMwJ3135yTZ-MEmaClA,,4.0,4,False,20095.0,566701.5524629843,5933582.799004948,53.5469,10.006689999999999,0.5061420504965961
963,JzN975VKHmQyKaV1WCPBeg,,5.0,1,False,20537.0,569493.9863508624,5934063.947693783,53.550862,10.048934,-0.5904990589126955
964,xyJRKZuyMOa85SUzv9Hq0w,€€,3.5,19,False,20099.0,567641.8569159546,5934715.417708184,53.5569587486969,10.0211240833282,-0.3397941049251527
965,-t0MRe7DNQuNA6vKLf_dBg,€€,4.0,22,False,20099.0,567077.3810304237,5934427.993993753,53.5544480549427,10.012542522571,-0.27194841151742777
966,4bw-Dgc3LsPEJIPiYVKfYw,,4.0,1,False,20535.0,568889.6314236438,5934957.422683006,53.558971400000004,10.0400105,-0.5904990589126955
967,peleM-BFvgBpFd-Z7trXGw,€,3.0,4,False,20095.0,566473.2723158295,5933793.214749708,53.54881999999999,10.00329,-0.49203978123528846
968,FNi6ItF-O5zF2FwBM4-qbA,€€,3.5,52,False,20099.0,567067.3856136427,5935162.3052470675,53.56104871930489,10.0125492400179,0.4065085225598218
969,YiUt58qQ2MY9oXGpgaH_1Q,,4.0,1,False,20535.0,569313.3013544142,5934862.139326798,53.55805930395229,10.0463842444075,-0.5904990589126955
970,RalKIu6oNIE8cazo_WJzTg,,4.0,1,False,20095.0,566517.9062160335,5933757.700550473,53.5484951737335,10.0039559975266,-0.5904990589126955
971,Cif39CztaBL0GGSK6wF8YQ,€€,3.0,42,False,20099.0,566867.0957848092,5934605.63103922,53.556071340145394,10.0094067782911,0.1803562112007386
972,H-mSbykkIjbR2Q2i2blvnQ,€,4.5,26,False,22087.0,568650.5107540643,5935274.228739613,53.5618499,10.036470800000002,0.3207152361890078
973,r6uXZN_3G0hJNV6NSApzlA,€€,3.5,153,False,20099.0,566806.0598879979,5934439.270846151,53.554584,10.00845,2.690646867286562
974,tJFkVq9SgPUMJABq6gRBMw,€,4.0,3,False,20097.0,567113.8445879252,5933855.690950619,53.5493,10.01297,-0.528983191118211
975,UVwDbxYEk65NQhhtXhGhFg,€€,3.5,16,False,20099.0,566931.4518892075,5934637.788789781,53.55635214619021,10.010385000000001,-0.40763979833287767
976,JtYrbNq9grPeTgBo0UKqcg,,5.0,1,False,20537.0,569308.9587705013,5934281.977663643,53.552845913437004,10.0461900606751,-0.5904990589126955
977,FcqmT20NSG-a_DG5C294BA,€,3.5,3,False,20097.0,567588.3490615896,5934236.632238693,53.5526627182018,10.0202129464614,-0.528983191118211
978,-KYMk20hPZSmOsmD7wodFw,€,4.5,32,False,20099.0,567401.157769197,5934617.521425359,53.556109899999996,10.01747,0.5423756954865432
979,5XAfbD0y4wRv7eqpVx6YIg,,4.0,1,False,20099.0,567318.3162569021,5934526.221274222,53.5553,10.0162,-0.5904990589126955
980,g5MJw-nYVpYra0Ts0zk1Cw,,5.0,1,False,20537.0,568869.9287420333,5933536.055477459,53.5462,10.0394,-0.5904990589126955
981,Bj8UnD9SGFCwqXU0AIKZlw,€,3.0,5,False,20097.0,566958.0686420646,5934186.173566726,53.55229,10.010689999999999,-0.4550963713523659
982,9PdMuNA1zYYnDlwF1WPAaw,,4.0,1,False,22087.0,568756.7256111174,5935160.065611976,53.56081,10.038049,-0.5904990589126955
983,IgaP0lJxg0isgV0QYMulSg,,5.0,1,False,20099.0,566945.0549138306,5934262.764825655,53.552980000000005,10.01051,-0.5904990589126955
984,YJ8SrwQx3-I071Hw0zEs_A,€€€,4.0,1,False,20099.0,566796.9031645659,5934477.640412951,53.554930000000006,10.00832,-0.7327948354839608
985,gjXe5BiGT1m9A08jNlxavw,€€,5.0,4,False,20099.0,566925.4700459053,5934791.2999446085,53.557732542312,10.0103275850415,-0.6790225719637776
986,27XEIdSwgG_KUeeh_0bc6w,,5.0,1,False,20099.0,567259.1357280415,5934959.329034482,53.5592,10.0154,-0.5904990589126955
987,E2kx6U9o1gsZJ_AldOIIyQ,€,3.5,80,False,20099.0,567249.2971255917,5934506.209840393,53.555129,10.015153999999999,2.3156593698668257
988,F_OoSZriN8SCvfQar7wKmQ,€€€,3.5,3,False,20099.0,567313.5705860537,5934534.699073339,53.55537679999999,10.0161302,-0.6999852281304323
989,1fP2vUN90pWf65ZPmYUniw,€,4.0,1,False,20095.0,566552.5220389325,5934337.125257795,53.55369820000001,10.004601699999998,-0.6028700108840561
990,zMeLJEal_pXyZl73kpym8Q,€€,4.0,208,False,20099.0,566413.7604459864,5934301.989492724,53.5534,10.0025,3.9344845797615196
991,wesbcFOHz7Gr7jIhXQypLA,€€,4.5,5,False,20095.0,566420.7474304684,5934071.115301678,53.55132420000001,10.0025564,-0.6564073408278692
992,yTKVZMtI5I9rBoNjNbTAqA,€,4.0,9,False,20099.0,566828.1162823894,5934580.11651376,53.555847,10.008813,-0.3073227318206757
993,zIN_J-FbrzftPPewvgIyXg,€,4.5,6,False,20099.0,566772.4745851557,5934245.2167859925,53.5528442705626,10.007901661377,-0.41815296146944336
994,O1rnd3lUQTyV8bO6AMMO_g,€€,5.0,2,False,20099.0,567357.1091290753,5934593.536797082,53.5559,10.0168,-0.7242530342355942
995,XTG8Tfp8KeiGXIRMCaVAow,€,4.0,23,False,20095.0,566459.3054166739,5933890.934861779,53.5497,10.0031,0.20988500654024014
996,9K3uSrKIBl76QHxEAhed0A,,3.5,4,False,20099.0,566733.7375332166,5934187.572509653,53.5523311351974,10.007304737234499,0.5061420504965961
997,Vik53zQEqWIjJUWycpnFhA,€,4.5,3,False,20097.0,567897.5388317176,5933498.854823203,53.545992299999995,10.024719000000001,-0.528983191118211
998,Jv-kjcFG1D9IUCf9ucp3nA,€,4.0,38,False,20099.0,566811.7453682425,5934505.667931138,53.55518000000001,10.00855,0.7640361547840785
999,fYWE-_5tJ9uhBqNuA6-wcw,€€,3.0,7,False,20099.0,566836.0446078541,5934287.033885283,53.553212,10.00887,-0.6111768785560525
1000,59OPROu_sozaLoR1lzGNAQ,,4.5,4,False,20095.0,566500.6242964377,5933780.247823441,53.5487,10.0037,0.5061420504965961
1001,PeHoShngzvnBbQXW16apmA,€€,3.5,20,False,20099.0,566856.0658113017,5934557.468603497,53.555639899999996,10.00923,-0.3171788737892444
1002,8PRJy1G1LizfIuMa3ARqyA,€€€,4.0,9,False,20099.0,567008.7070711365,5934912.369828144,53.55881,10.0116099,-0.6015564060698465
1003,mBH12Z5jxD6H0uWknLZwZw,€,4.5,26,False,20099.0,567236.8070264296,5934443.720268131,53.5545689950277,10.014952048659302,0.3207152361890078
1004,upZRHKVI7AzhG6RZGlZQSQ,,2.5,2,False,20095.0,566507.0144652722,5933797.028250892,53.54885,10.0038,-0.22495202244293164
1005,sddmE0Ee6yLcTbb0TlBJXg,€€€,4.0,132,False,20095.0,566657.28829607,5933543.112810522,53.546548952393294,10.006013599853901,1.4162344461721632
1006,Z1BBCzKDGogI7CPGyarNdA,€,3.5,3,False,20095.0,566614.8531706919,5933856.409305697,53.549369999999996,10.00544,-0.528983191118211
1007,Jn_UsYkV5z5NDksmE8KpSA,€€,3.5,77,False,20099.0,567254.4763782519,5934449.647416758,53.55461999999999,10.01522,0.9718893009575298
1008,qT2mlxx6qjOJZq9rapyd7A,€€,4.0,6,False,20097.0,567968.7288398335,5933609.849361115,53.54698061617,10.025817342102501,-0.6337921096919609
1009,ha4VkuMb0QD3ZYbXFQZVTg,€,4.5,6,False,20537.0,568929.0727519364,5933570.300048241,53.5465,10.0403,-0.41815296146944336
1010,0G2rFq7QBBFMnPHCMhg1RA,€€€,4.5,5,False,20099.0,567152.761192301,5934427.057338915,53.55443,10.01368,-0.6671756207769037
1011,FS1bQeXRUMJR9O11ePI-QA,€€,3.5,6,False,20095.0,566681.6089622837,5934287.151499852,53.553232695349294,10.00653926108,-0.6337921096919609
1012,lrLYHBxQK0EuHcTkZuyB1Q,,2.0,1,False,20097.0,568163.5450758861,5933398.395988996,53.545055000000005,10.028711,-0.5904990589126955
1013,Uf4LOfvBF4Cnd9GS8Kv1Ng,,4.0,1,False,20099.0,567012.6680798957,5934494.052528243,53.55505,10.01158,-0.5904990589126955
1014,FOfpeLEgVHGQpZc-Xk4kpg,,3.0,1,False,20097.0,567739.6270099491,5933885.773872493,53.549490000000006,10.02242,-0.5904990589126955
1015,TMBzH9i6dt2d59jlKMJmuQ,,4.5,3,False,20099.0,566931.5171698652,5934749.933128118,53.557359999999996,10.01041,0.14059501402683225
1016,5cIZzYjSsHPnTFHLeyG8lg,€,4.0,2,False,20099.0,567076.2614309044,5934303.906426057,53.553332999999995,10.012499,-0.5659266010011336
1017,JWPB8tllljrqL6yT1Mmn0Q,€,3.0,6,False,20537.0,569670.4714533617,5933829.877175952,53.548735,10.0515452,-0.41815296146944336
1018,azW9Q-3enMjPL_oIap19lw,€€€,4.0,151,False,20099.0,567051.0302134929,5934825.0682262415,53.55801999999999,10.01223,1.727925716030685
1019,-vi0BPumCiaMoQbOjAiDwA,€€,4.0,75,False,20099.0,566853.9588741859,5934612.639527222,53.556135999999995,10.009210000000001,0.9266588386857132
1020,VZ5VctSJTuxint1CuYJa3w,€€,4.5,2,False,20099.0,566743.4775344331,5934273.268914772,53.5531000679016,10.007470026612301,-0.7242530342355942
1021,wKccLXGjH_MFRq7KcepJzA,€,4.0,1,False,20095.0,566535.9840953262,5934092.299974001,53.5515,10.0043,-0.6028700108840561
1022,QoHDKWzNe2orbOS-0vNYOA,€,3.5,19,False,20535.0,568602.4240351891,5934841.8108416125,53.55797,10.03565,0.06211136700854991
1023,1x7cbr_6GbU5UPZgdKJvFQ,€,4.0,81,False,20099.0,567038.8858820988,5934840.473370887,53.55816,10.01205,2.3526027797497484
1024,ze-nRSHlJrXFqYSfmwNeNQ,€€,4.0,2,False,20099.0,567077.0442048919,5934486.065799737,53.55497,10.012549900000002,-0.7242530342355942
1025,FqAYFOxMGGbgoGpgbLBnMw,€,4.0,1,False,20099.0,566686.5768270779,5934250.381719252,53.5529016068456,10.0066063935028,-0.6028700108840561
1026,VlwINIpFPvULSwjpdbQTYQ,,4.0,16,False,20099.0,567057.4552632228,5934867.282765194,53.558398568861506,10.0123360361763,4.892706488133763
1027,s_C-gA5P5DMrnwobdvPU7g,€,4.5,5,False,20537.0,569419.6806230578,5934006.996021755,53.55036,10.0478,-0.4550963713523659
1028,qf8JiqVqvC9BhyY4oXVUXQ,€,3.5,11,False,20099.0,567207.2823810715,5934412.34494298,53.5542908,10.014499699999998,-0.23343591205483055
1029,0Yl2Et5W7YkZUnfVhbsEhA,,3.5,3,False,20099.0,567089.7853785476,5934336.03306715,53.553619999999995,10.01271,0.14059501402683225
1030,lremydAs79-qKJ3XrEe4mw,€€,3.5,28,False,20099.0,566532.2208055188,5934362.464247707,53.553928500000005,10.0043007,-0.13625702470197787
1031,eS4_NDVzbb931H2Dt90kdA,,4.0,3,False,20095.0,566478.3912541983,5934229.462007115,53.55274,10.00346,0.14059501402683225
1032,mJeTOh176zg9VeUBYQoreg,€,3.5,12,False,20097.0,568169.8518743821,5933370.113246838,53.5448,10.0288,-0.196492502171908
1033,5IMS6FBwYW4NvTVvooCr9w,€€,3.5,66,False,20535.0,569442.5320626709,5935290.507497418,53.56189200000001,10.04843,0.7231217584625382
1034,swyrBlQp2Dujeqz0KrBZ-Q,,5.0,1,False,20099.0,566838.4606515025,5934256.802833621,53.55294,10.0089,-0.5904990589126955
1035,VHCYrrqXOb6Mkvdl_OKQFQ,€€,3.5,17,False,20099.0,566807.7999878306,5934661.689703274,53.55658270000001,10.0085238,-0.38502456719696937
1036,269naHrP2LnUxFIalSb1-A,,4.0,1,False,20097.0,568172.6790106287,5933357.9143898785,53.54469,10.028839999999999,-0.5904990589126955
1037,OyLsBtvdA0mIyCkzCMvmYQ,€€,2.5,2,False,20095.0,566532.2208055188,5934362.464247707,53.553928500000005,10.0043007,-0.7242530342355942
1038,4oZ0yZI7gIzv7AwmJFYCFQ,€,4.5,3,False,20095.0,566500.6242964377,5933780.247823441,53.5487,10.0037,-0.528983191118211
1039,Y1-hi4V6vGglDpGPweLMog,€,4.5,25,False,22087.0,568724.7647218328,5935213.899858729,53.561298,10.0375784,0.2837718263060853
1040,zieEaUU1JP_KgUWbCKgipg,,4.0,2,False,20099.0,566589.4679957742,5934762.884518454,53.5575199,10.00525,-0.22495202244293164
1041,nPMq4_5ZCfkUYz4zpJPDCg,,4.0,2,False,20099.0,566897.0417620476,5934331.070881602,53.5536,10.0098,-0.22495202244293164
1042,fMEFOB-UiYdjuDUGLMJNJA,,3.5,5,False,20097.0,567106.0496697023,5933750.986805499,53.548359999999995,10.0128299,0.87168908696636
1043,sV0XVAGCNuFa6oe0TSXdvg,€€,3.0,43,False,20095.0,566424.10612414,5934131.893288342,53.551869999999994,10.00262,0.20297144233664693
1044,5xMFM4Ley5Jf791Co_O7sg,€€,3.5,11,False,20097.0,567858.7535530007,5933545.174951094,53.54641360000001,10.024143800000001,-0.5207159540124193
1045,B9rYvB-9TS6UZ75p55GgWg,€,4.0,135,False,20099.0,567198.7709365942,5934406.571210241,53.55424,10.01437,4.347546913427567
1046,DScZ96BVXyKtXOwoytqPaw,,3.5,3,False,20537.0,568959.0331374772,5933558.553629506,53.5463905,10.040749499999999,0.14059501402683225
1047,pGREzBCUfF0bevXdrFjlaw,€,4.0,8,False,20097.0,568123.4702700481,5933369.443542868,53.5448,10.0281,-0.34426614170359826
1048,syNNIZrpMDVePCIJAWOdRQ,,5.0,5,False,20099.0,567068.8772887805,5934967.74705712,53.5593,10.01253,0.87168908696636
1049,gMmS-w8VwOY_d3fu6tZhiw,€,3.0,1,False,20099.0,566994.1181880301,5934289.612535006,53.5532150268555,10.0112562179565,-0.6028700108840561
1050,Pe3QWP0Pk7Ps3VFKkebLkg,,5.0,1,False,20099.0,567146.4481581363,5934325.934710971,53.553521999999994,10.013563000000001,-0.5904990589126955
1051,JpkfLd-6p7AYVZzGPzZ3Ug,€€,3.5,11,False,20097.0,567807.2500392426,5933441.1910912935,53.5454857326646,10.0233440866597,-0.5207159540124193
1052,JvOZnlyfM43HRHzNsA7TnA,€€€€,5.0,5,False,20095.0,566468.5524554019,5934269.380307907,53.5531,10.00332,-0.6068483474213294
1053,h8VnepIgzXNcQJzZ2v6Ktw,€,2.5,19,False,20097.0,567375.1233774964,5934259.984914482,53.5529,10.017000000000001,0.06211136700854991
1054,fuXq63r16363PmR4h1GJmg,€€,4.0,230,False,20099.0,566802.6437129099,5934446.5662557725,53.55465,10.0084,4.432019664751502
1055,txr-i9EdYfJ_IxxFXPB4Kw,,4.0,1,False,20099.0,567626.3098393725,5934764.2927981075,53.5574,10.0209,-0.5904990589126955
1056,_aH2tcCpd3-SgWWV4QrdHg,€€,3.0,3,False,20097.0,567800.332662479,5933427.414183723,53.545362810418794,10.023236721754099,-0.7016378030996858
1057,O2hHwXDBL6y3GKtA-45JFw,€€,3.0,5,False,20099.0,567290.2213787839,5934523.102898696,53.55527557667129,10.0157752972366,-0.6564073408278692
1058,7P4mMdO88nb30XjwImrxoQ,€,3.0,10,False,20099.0,567073.4466989713,5934477.686750265,53.554895155603106,10.012493805893,-0.2703793219377531
1059,lp88aDIYIzO6priWBMN86A,€€,4.0,43,False,20099.0,566795.3123476487,5934590.000008738,53.55594,10.00832,0.20297144233664693
1060,WMpWlvYqukQe6Sqo5r9IYw,,4.5,2,False,20537.0,569412.1568403596,5933511.556545722,53.545908433003504,10.047576491015699,-0.22495202244293164
1061,HTjoHgP4tjClEd3kxEjUcw,€,3.5,9,False,20099.0,566687.5206589025,5934165.1652102815,53.552135628809204,10.0066024607429,-0.3073227318206757
1062,9x1sQmmJ-W4vDr8mlzFBgA,€,2.5,30,False,20095.0,566500.9778568571,5934225.340653713,53.5527001,10.0038,0.4684888757206981
1063,lp1xVQpc9pT5-4zimlUiFA,€€,4.0,163,False,20099.0,566761.104702211,5934465.631409078,53.5548266265717,10.0077771381814,2.916799178645645
1064,Vhz-o1vxNwDR4aYwzsOq5A,€€,3.5,6,False,22087.0,568249.6319672448,5935184.969457245,53.5611,10.0304,-0.6337921096919609
1065,ML1ZIGB6NxSzxzOAW26uSQ,€€,3.5,42,False,20099.0,567053.3458692365,5934859.316546222,53.558327500000004,10.012272300000001,0.1803562112007386
1066,sqeWapTwkcC_uxIEwr9aWw,€€,4.0,55,False,20099.0,566431.1300100341,5934338.952857518,53.55373,10.00277,0.4743542159675468
1067,Z0z9g6p5qvx246ADaA6lJA,€€,3.0,10,False,20099.0,567660.9684557865,5934768.277987038,53.5574313491725,10.0214239846557,-0.5433311851483276
1068,MpFjqUNdNPUC1WieT8vkgw,€,3.5,40,False,20095.0,566532.2208055188,5934362.464247707,53.553928500000005,10.0043007,0.8379229745499237
1069,XcaPVEX6N13p5ztBB2haGg,€€,4.5,13,False,20099.0,566893.8717785309,5934071.569439601,53.55126821374121,10.0096966338684,-0.4754854917406027
1070,exnB3Jl_09buVuU96mqbCg,€,4.5,39,False,20099.0,567284.5083704679,5934434.497866573,53.554480000000005,10.01567,0.800979564667001
1071,_-M-wbtWG4RDw6yt4Is5mQ,€€,3.5,5,False,20097.0,567881.8001216528,5934044.707478302,53.5509,10.0246,-0.6564073408278692
1072,eu5TR0lKDerlvEJAVjwD5g,,3.0,1,False,20535.0,569400.086239631,5934843.463984123,53.557880000000004,10.04769,-0.5904990589126955
1073,qX5tOJEO1cn1LCO8bGOXEA,€,2.5,2,False,20097.0,567876.0703402138,5933521.656746905,53.5462,10.0244,-0.5659266010011336
1074,TGMfWdQIXPYuJLZYi8fqfA,€€,3.5,36,False,20095.0,566468.5524554019,5934269.380307907,53.5531,10.00332,0.044664824385288696
1075,yZu4HyGmtjAbB4c2kSxnSw,€€,3.5,28,False,20535.0,567915.6232261995,5934268.290407969,53.552905,10.025159,-0.13625702470197787
1076,LG-ciwU6K5bgqdDcp-VJ_w,€€,4.0,5,False,20095.0,566607.0367602579,5934081.062811793,53.551390000000005,10.005369900000002,-0.6564073408278692
1077,96gvpTMYcgLFSA_W9cDcjg,,5.0,1,False,20537.0,568603.2024095764,5933603.3835967835,53.54684,10.03539,-0.5904990589126955
1078,cte6WBG5OtByoUelReCk5Q,€,4.0,5,False,20095.0,566437.0598230711,5933919.673979188,53.549961100000004,10.0027704,-0.4550963713523659
1079,vvIvQkTVxwJyVJhOlD6f2A,€,3.0,5,False,20099.0,567021.7002168911,5934325.061772245,53.5535300953726,10.0116800889373,-0.4550963713523659
1080,i57cwL_Pf5Zf4opV3FItIw,€€,3.0,113,False,20095.0,566692.3718438491,5934318.149005344,53.553509909049794,10.0067083088005,1.7860376218502292
