category_restaurant_id,category_alias,category_title
YD_wj0hSNT71phTuYzXNtw,german,German
0EyKrwJO8JP_WDWCP005MQ,breakfast_brunch,Breakfast & Brunch
RhjvmKthSzftkhOc2gtnyw,currysausage,Curry Sausage
10fRSTflbNh88ABddIesbA,hotdogs,Fast Food
DsTRHxCt-xYMRBYR2_JkHQ,foodstands,Food Stands
KayjcGzyocTlDonXgRLl6w,foodstands,Food Stands
JID6EE8t-BxYpzBxCzxuIw,cafeteria,Cafeteria
wtbypjRP06EwKojZkx5sIg,foodstands,Food Stands
PsOaokJm0WbY0mOFMNDYvA,vegan,Vegan
mDG8G4hwypTNFrsFvcqsfg,mediterranean,Mediterranean
xNNedg1Ckh7euvsEgXsMOg,german,German
BNhgwuvCDpYl1P9VZqxUXQ,chinese,Chinese
r0Hd4DQDO3YBDeqLH29g_w,italian,Italian
-yF30jv2aHYTX1Q-nYg-8w,kebab,Kebab
wj-N07PFGwQ607YmZtNxGw,hotdogs,Fast Food
uQiQ8Fbo5zZDNDg3ULH49A,german,German
MoF9HI02-FmfK0EMCB8nvw,german,German
xeT9_0tTWIQF0HUo_pB2RA,german,German
hDUuMiXyyr2ekpKuzTKCVA,sushi,Sushi Bars
NHeTdAOKPSm1KBkMj9Owmg,german,German
a3NwmecwsGa--y7hK3Mh9g,bistros,Bistros
zJ2TX7on4FUg6tZOsAQOWg,turkish,Turkish
DlkRrDcT8pA0xFFc9vIdjw,tradamerican,American (Traditional)
sQoFZTalSmNHgg1-CEIflA,hotdogs,Fast Food
-654h7dYALvwI5_hP_33Qw,canteen,Canteen
2oQDV_l_5NOUeOY2Br57Gg,international,International
Cot32yYrteOfDI7BevuStw,greek,Greek
QgsTZSyOW-hSZIcFXzL8Fw,sushi,Sushi Bars
PpXwCPdrM-hNbxixughftQ,german,German
H4BZyQvg73-vZifNFejwNA,vietnamese,Vietnamese
bvD0XDGmdQ3z3vG2MrebTw,mideastern,Middle Eastern
uuXSCSynhdJ5n542Af2IKg,cocktailbars,Cocktail Bars
yzA1A8EEffkWO58vhNc03A,kebab,Kebab
kH7EH2UpQQAiP57a65-0Og,kebab,Kebab
ZxkuTIJSHKsGse1PJuq_MA,brazilian,Brazilian
jrj-13I0d6Ve2Q_Zg5fAPw,german,German
tSauB13iOvHvB95UtTHyFA,vietnamese,Vietnamese
c6dhfuYvkp6Hq11JNe3cxw,international,International
3Prf03yFidtVfaJQobvmLw,cafes,Cafes
ViYfJSwyihg261ray_RmZg,bistros,Bistros
2aiKx4k-XzACd5iLkvsuWQ,foodstands,Food Stands
9iQGnQgPqmHRfLjNCXhcgg,pizza,Pizza
97FgRvgnwSunLJ6gFvHpBA,kebab,Kebab
4er58m9SAuq8YPYVO7SGJw,italian,Italian
W80A2u3AY88OYqbuRFTM1w,pizza,Pizza
_4mU8vu2NTXNMqxB30JHiQ,bbq,Barbeque
382D0bpFOaHaB0fwAm83qQ,sushi,Sushi Bars
L3kzjOmJsfuImwYiIyjbOQ,kebab,Kebab
_U78onmvw4kwOZIEFeHa1Q,burgers,Burgers
VfqLuheBckPH3Ftv_o70fw,italian,Italian
G_fT74JDYxe0te7WtHEA0g,hotdogs,Fast Food
_ihH8K40gBF6zbzs9BShqA,greek,Greek
gmuVxU7N2c-CZkynq4egQA,greek,Greek
0AcC2Y6kSpOWOO4QDHWxow,pizza,Pizza
vjtKJeMVSrRVl3P8n7fSqg,bars,Bars
i5y5nl05wKIsS6XaF1fcGw,cafes,Cafes
zsnxSf0IOTcdUD3gmkUzIw,german,German
OYHLYuOTQX8ZNtGc-qPGaQ,delicatessen,Delicatessen
qA6wjrtT7kemfKBee-ZzdQ,vietnamese,Vietnamese
ze8c6sJEWZwSlunr3uviHw,german,German
EgqaTkzV3XFL8tg7MeEKyg,cafes,Cafes
C4k4EVpTkLKZZGKbXixCYQ,foodstands,Food Stands
NiDhEkDB_OaVr_MtjXa8mw,greek,Greek
J8iiMU1JvcvJ_73LG2xVUA,cafes,Cafes
jLqPPf_yPgfzauW4uWjmMg,bistros,Bistros
HZMyK16lEgXppYOxwW8JnA,italian,Italian
q1qIhi3FKmlU_uts5ZeeSQ,italian,Italian
pMZ4-wtTV3I7ciMDEYHaWg,cafes,Cafes
jNc9wzNMrSiNiTnEybkWgw,sushi,Sushi Bars
M1DMCgL58MSA3i4EqcFVFA,wine_bars,Wine Bars
g4h-Sz9FLMpHwuwyaERGfg,potatoes,Potatoes
3leCdQtr0JB-NyKOjYtLBQ,german,German
o_LKkr-7dBW9kMCPDqgXcA,german,German
R-U-sg8mPttKzO1Vekx1mw,sandwiches,Sandwiches
HRpTzi8G4SEeogF2U1Mp9A,burgers,Burgers
OHj5Jtnt2T8s5_NVto6gNw,mexican,Mexican
7vHVonvCl9qF7MPtSmDycQ,northerngerman,Northern German
UfmEONMCOsRpd--L9XR-vQ,burgers,Burgers
MLWqIcqQ-jUNqkJ0gUKaAA,pizza,Pizza
x_nd4XCZe9_8oK3df-C6JA,turkish,Turkish
DZ2CqdOloYS9gtijbmudHA,bakeries,Bakeries
72MYoAVbutKreBPV22U2Kw,hotdogs,Fast Food
X0IPyVkIis7Y4m5mKStquw,hotdogs,Fast Food
LFd3NtFtEsUjGoipcyzxMA,bistros,Bistros
nfn8p7LgVfmerGQL8w71NA,portuguese,Portuguese
2FZAp0aGQkc3awPCj3X17g,foodstands,Food Stands
JO7Q8FJY6eWHRrk6SJJyYw,breakfast_brunch,Breakfast & Brunch
1UosveImfu0O9_AJpt7j1w,mediterranean,Mediterranean
ySg_n6ImHCCuhqxxWAYHyg,coffee,Coffee & Tea
Uxw4wGI55kwmlpFqBHfSlQ,waffles,Waffles
KrlfygRCW_2nZJ_238v1jA,foodtrucks,Food Trucks
eI10g-iye5zzIHrgaZ3osA,pizza,Pizza
KKJsTEpUPI33yUFb-5RXIA,cafes,Cafes
_LT2nOZL4ligxQFAlMAy_A,panasian,Pan Asian
K0tAAr1BmVLqWrf9y-W3Dw,kebab,Kebab
TYFhUhudnUrOfKYG3ML2HA,restaurants,Restaurants
anvDytNNC13UOdpaMzJXow,pizza,Pizza
DKPi2qyc-EzpDxSoteQ2IA,coffee,Coffee & Tea
D_alDQXVl72ZqDvF1tutjQ,cafes,Cafes
KwA0K6CHXsqX0G6rGstTzA,cafes,Cafes
VzTTFFMxROYzuFBIg2hieg,spanish,Spanish
bgXKEFvXZ7btPSmzuTQYOg,cafes,Cafes
XVTKL4URBAkgu12MfV3vtA,international,International
SkIlFsdXxjqjv3NTWBVCXQ,cafes,Cafes
7WcpDpiJN3jwKovtKeJGTg,wine_bars,Wine Bars
-hm05C_zUo6QLL936ajBnQ,canteen,Canteen
mB_bIcvDh2iUn_eAwo75aA,italian,Italian
rIcFAqPPy_KnZlSOgyL-bQ,italian,Italian
YBJtUYtlBdEL6A9aJAt7mQ,oriental,Oriental
0tMjB4TpHSNWdUMyfVEJsQ,canteen,Canteen
wZk8WhRhGUcVj8jLAbsHcQ,cafes,Cafes
nEx0gRwc6mg6b6Hv4J-lkA,greek,Greek
1HoduWI8rVGtlYuE8Y216w,german,German
2KOyCxU5OmaKszENGc9Jow,sandwiches,Sandwiches
5bq58Gl_eShf7njrzbanlQ,italian,Italian
IaNKrFAmymKQZxY73hH-oQ,pizza,Pizza
49Gr20HxwV9LA6DEXHAGLw,steak,Steakhouses
tynN6rxmOZHcKIE-wSv6jg,foodstands,Food Stands
mdBJ0FvEVhd6k756wMyHqQ,thai,Thai
89ku9V1cCbLygJ9Ol57Ukw,bakeries,Bakeries
nEDGFQ1mTwWT7ad4jwvO4A,bistros,Bistros
lZfSq1_AuovlkqVF_wDAUA,hotdogs,Fast Food
Cl8YTp5A6YZG3NLNtNrm1g,cafes,Cafes
J4D68OIdwwd-LpzJre9Iyg,sushi,Sushi Bars
Y-cMLFrDqshw6iVOxqk5xQ,cafes,Cafes
z8tavSnQYSgL3ChKTkaquw,cafes,Cafes
I2MVLBKrLaJ1WwrX1CLXhA,pizza,Pizza
DPHWqly-0ZTcQ_ZKXgnoJA,greek,Greek
9eBv6GtbwqA4gGBq85AqAA,hotdogs,Fast Food
PJxZY6nLTG2hjTUhOFhT4g,hotels,Hotels
vqN5zhmaM3YMtp-kVHUPFA,vietnamese,Vietnamese
0dpEgJYclZ0-ezDolzC5zA,italian,Italian
7UwNDjUE8GuHFWknWd0qRA,serbocroatian,Serbo Croatian
pTqNN8gynd9Ry9r34kPn7g,italian,Italian
KaC_exlpWSoqAx_NatHFQA,burgers,Burgers
WE6UsqnejN_pI8RqorUf3w,burgers,Burgers
fDjbjPgV_zKK2FE_B3WV-w,steak,Steakhouses
-jHCjAX-vQ48uUuiBPzS0A,greek,Greek
lJkTU8UZurfTfSzdnYql2g,sushi,Sushi Bars
3ofeCVY1Zf318ZLK5pqqyg,cafes,Cafes
C9YzwUfpnK7Q6TxhIjYHZQ,greek,Greek
5-vRbfPX0iOM9gLdSuLD0Q,german,German
-QFWFi-83g57SxW5q-5-pw,kebab,Kebab
ryJF6oTaqmJc-L3ccZivfg,german,German
nSXVnuHIEnir1B0sGFPLmA,fooddeliveryservices,Food Delivery Services
SWmfdHsfpfpaN4p1CwKe2Q,hotdogs,Fast Food
_ySNTQSelVnFcY9RtvkRpA,fooddeliveryservices,Food Delivery Services
FbN6KildHZgXT9zuAgl29g,pizza,Pizza
-l_RNA2c163_SVwTu4n9Ww,fooddeliveryservices,Food Delivery Services
v854-nr4s49fiRLBZqDarQ,kebab,Kebab
t2bkFox54IoryVQeUhjv8A,pizza,Pizza
onL_LBuNCJPqKnDVBTTojw,panasian,Pan Asian
zSNIGhj5NtIfyFxvzZDp7A,pizza,Pizza
qj5bOPBNMeG7pF_tsz-3PA,cafes,Cafes
QLVxNy77PyuZZNE5JWjMtQ,fooddeliveryservices,Food Delivery Services
VYbmzsJOfBHnUZhLiuVr0w,thai,Thai
EtyP2kB2FG6YiJTQxzV3mA,italian,Italian
X2_8s7iOr4QzyWsh6fklsg,restaurants,Restaurants
ZCNX0Jow6YkO_HDoT0TewA,international,International
YFiz5MT16IzUpEjkhoWxZw,greek,Greek
bgbZXdQLgDSqcy6OHZ3Pdw,panasian,Pan Asian
6LuUJRK8mOPCsvhtllB1Jw,pizza,Pizza
zvkheD2NuYxCvxKCJP_RKA,sandwiches,Sandwiches
gVp3MTlFvgnRDJ2a7XMFTA,kebab,Kebab
jEVrKVGGr50sba9op8A3sw,panasian,Pan Asian
LH5ahW4cXmyBSr1D4dSeHA,pizza,Pizza
oohAJFC5eClaPZO9dcsrsw,greek,Greek
M511DBafDIvUcOODPUeVdQ,bistros,Bistros
t-8RttB1p7LGZ96k3mLZJg,chinese,Chinese
2eayVcKqiIuDVdb5Qqt-Fg,sushi,Sushi Bars
Ct8p-l9z7Irdh6DK6ujlkg,pizza,Pizza
_KEs5iyxsJzhE6dmiur-_Q,greek,Greek
aGGb59d0pgT-pDWSis-EVg,bakeries,Bakeries
pf_RiSbOuQKLkhDodWf4Zg,german,German
ugQlHvgEVolXPln9jsmenA,kebab,Kebab
CbAt26AJcBJR4EHcqltEeg,greek,Greek
aNWnsNOYLimm6JLwGHrGUA,burgers,Burgers
Z9ed1JBXupt9ULdZXNRbNg,vietnamese,Vietnamese
RydfOmd5cLtqBxE80Q_CGg,burgers,Burgers
89DUlDc6Tdus-vGGNx_NZQ,vietnamese,Vietnamese
X5XoKvZuLvLXLnpodFFrNA,italian,Italian
wEV2Tj7LeuEyfpcC8Amjhg,kebab,Kebab
i4G260d44HKnXhPBWZBRoQ,bagels,Bagels
940V-dSxxhkDtFeOEH4wIQ,serbocroatian,Serbo Croatian
FAHAE9hqEqYelG_fjDrxFg,bars,Bars
IsbYSMWRDpbbZLT3fBHYkg,hotdogs,Fast Food
BR1UH5Y4E3qiLmlDjffDbw,tradamerican,American (Traditional)
ypHVhf7L_rr3Nhu5HwMb1A,italian,Italian
RUsc-zTQmaVMzE4XthLrrw,chinese,Chinese
4hyYnYXQgIEaiilM2OMyqA,bakeries,Bakeries
HC4LSmTCh1Xm_N3F8HRalA,thai,Thai
_XirIBJrLshZc3lwO8uC0A,turkish,Turkish
DsJCxIY0iM8FWMt5Eel8sQ,bakeries,Bakeries
ZBdsClM5VLExQkhKt9LXpw,mongolian,Mongolian
0soS9xKofIm-drjJJrW74Q,sushi,Sushi Bars
BnU3fJl_W0xfbLbUxy8JNQ,german,German
oj5pmfBRQjrqELlYgh8VQw,panasian,Pan Asian
GAr3zXBkM2Nevra3ynvanA,burgers,Burgers
aVaZDngIN9749uYxaPgmbw,hotdogs,Fast Food
gBdSCD-g7bAQAwDjk4oWCg,steak,Steakhouses
n_EzSCAf-YOJsbrUkYLTIw,korean,Korean
Jw3i1sddGJZeBEe8aZPWmA,wok,Wok
BOo5dz0Sj-mRvXQRctARrQ,german,German
JZrtxk13zbKFFj34DVKJ2Q,german,German
ikUpCWeoVEA7ibjsAUtx6Q,vietnamese,Vietnamese
Lk0Ez3n9Edq0H8tP0mZk5Q,vietnamese,Vietnamese
JEq3yU1URk6MOJUa3CMvzw,german,German
tTcBDM7qsveIPr7u9tKdNg,german,German
3J0N5TEG7ZvOy-VTgiNbsg,canteen,Canteen
IF3NVmkfaHcc1eAHc0awug,thai,Thai
MnH-kRfZmGx-xYyBYZLTeA,italian,Italian
7cAskQhiBKXukB7fmsD-Tw,serbocroatian,Serbo Croatian
OWAp7SAC6LOnDsJabDIZAA,kebab,Kebab
drQFCP5666jVBNfm-hl4bA,beergarden,Beer Garden
ksJPO5-0FqfHXKNu12UKxA,falafel,Falafel
wx5ipKh47Ar4cIN-Tt6XGw,international,International
aZuNEXFcy7ZXCBbBi42mLw,chinese,Chinese
fBQrwJy5KALJgtjgiWt3wA,sushi,Sushi Bars
LP6T0YuPxfwxAEXbqcOaIg,cafes,Cafes
cQVFMjdjvn5ZfbKACThsTA,cafes,Cafes
KQyIy_XANSNVj6gW2_TFSA,bars,Bars
EXu8NCchiT-E3dJmhJrlOg,cafes,Cafes
54q5BAsB8N0eFlafhcN0TA,cafes,Cafes
5FydSO6TbxgtVCoqaWULDA,mediterranean,Mediterranean
kZPlU597qa2V6Ab88Z-mQg,cafes,Cafes
DevxWQGfIu5g2dSOYjIAyg,restaurants,Restaurants
gkDDpv0VA_GoXdnMtE-SRg,greek,Greek
mr57r1owJ5l7TFJ6B6rk9Q,greek,Greek
QX8H4HpdzINw4OxvHQpXIw,breakfast_brunch,Breakfast & Brunch
uaIo9auZ0mDgxzZU1A5MjQ,cafes,Cafes
xV83u6udVWZPTBfvuDNQVg,vietnamese,Vietnamese
zZt5KgGC1gqnJpq6KowKDQ,hotdogs,Fast Food
BEyf31MjZ9N-UCY0s66JKw,panasian,Pan Asian
BSFObeR2BPm0Az8kdDu41A,hotdogs,Fast Food
Ejksy84_7upK5Mh2Nny-ZQ,bars,Bars
UHdGZ_8j3WkQaYaov7tcsQ,cafes,Cafes
Yum3dfWmX1N6DXoKor0mjg,kebab,Kebab
rPQJ9dePc4-OxuzjXEHVDg,pizza,Pizza
zvqB8vo1zl-Q1l0TzrRq3Q,cafes,Cafes
b-K5ZdkabKA4RJPLgi7NMA,canteen,Canteen
N8qtD9QGv49etzFMwVt55Q,cafes,Cafes
JShkOyR1wEWDhDOJDRCMCA,cafes,Cafes
_iXHjd_mAs7vOcbQLgG2TA,burgers,Burgers
GaHZ2FHUFyLMN2a1k-3USA,sushi,Sushi Bars
Ne8M6OkCbM3gRiPIibX6fg,foodstands,Food Stands
h14BuPN9HZ0BaCfHaz0D8A,canteen,Canteen
qAAKVUIb0AbQqWfq86NH-w,restaurants,Restaurants
YwvIjPwhe0rgmG37mk9qQQ,kebab,Kebab
Vu5lCg0FKD5RhKA0hSn6iw,kebab,Kebab
yEVl1LeFswHCCDda2MS6Jg,sandwiches,Sandwiches
dsPgvpF03B5_7n-ljmzHPA,kebab,Kebab
mTdrxprCpa4sG-i4kvMcyA,german,German
sdImTkZM-r6FMH4fklV0nw,fooddeliveryservices,Food Delivery Services
AW3zc77rR75Lglcf9IoSWQ,food,Food
u75ABYkd4w8B3-PmxuwMyQ,sushi,Sushi Bars
aloeld8adiShFhsvZ0hhbA,italian,Italian
50XytaOXas1B-6REju0SuA,vietnamese,Vietnamese
zikCARwQpS7SKjPLbLORMQ,international,International
lUkcht1m41ywE72D4qwxEw,homedecor,Home Decor
UP4a2vxZ9BuwAY6nzMyyPQ,bistros,Bistros
hcy_xEzdIWj4ikwvmbnVnA,cafes,Cafes
0NpMMnais3qIa_V-tt1Zqg,greek,Greek
EvDArjy8EKcCsMqM-PC7JQ,pizza,Pizza
woi3wWG9bgUQeyjSFXTPUw,pizza,Pizza
-3sW6WK3k8T-uTmHilGeHA,cafes,Cafes
DG0K3nFGgFfudCax2MCvkw,indpak,Indian
kmbaYR6fMOy-NJpRlj_Z5g,cafes,Cafes
YvgmTEMCuva0bVU3u0V9jQ,cafes,Cafes
neXRolWVE_ofv1uiJJNYsw,bistros,Bistros
_KtCm7FAIf-NSNjgUWZnXg,cafes,Cafes
QhwW1cn3jZnFzlRB89u8yg,cafes,Cafes
CjAIAIimzObdUE6iDlxFLw,cafes,Cafes
cOMSw4EpJsdD59g6XvXKog,wine_bars,Wine Bars
7tnl5LheAU7pjbaIAk3Lsg,greek,Greek
ncVgGGisJ5_7tAHxfAOSZw,wine_bars,Wine Bars
lpFO9bD8V4I3dlP4FF5B7Q,greek,Greek
UAUtyOfoqlKXyFV6qvUTdQ,chinese,Chinese
Ggswp3bltokJBFNrZOyjfA,canteen,Canteen
WetyIlnM0O9pRYHBw9_OwA,panasian,Pan Asian
isp-UZpLvs2W2MKTI3WdjA,delis,Delis
THOM1RVEyvdVSjCjBz2LvQ,cafes,Cafes
C3fFQeHTkk-nMTN4b4vxVw,cafes,Cafes
Otb6Q94h2N8Oxnio9ZnEKQ,vietnamese,Vietnamese
2VavFX690PbHcb_joL4cLQ,hotdogs,Fast Food
VEQsRMk4MNEKQ7WlF0cZ8g,cafes,Cafes
TPVTFkvySoyWV1rxP8xvAw,cafes,Cafes
QWge_S_g_NK-PsUT_ai5Qw,italian,Italian
ul9kZZHxu-89XkTV-WA23g,cafes,Cafes
6e9CeRpTcR_NVdP7wWka4A,venues,Venues & Event Spaces
IIx4UEuS0cJkSYsc7nAS6g,cafes,Cafes
2ArBXiGjgvxCUQOzDYxYTA,portuguese,Portuguese
rvjYhKGxhimg2ooWEpMINQ,kebab,Kebab
ROjjU9R4yuQFO-Nmu4x9tA,delicatessen,Delicatessen
D1KqVLAJdZ_3IXxWn9vi2A,italian,Italian
RkVdDS2azYqah-1aaD_OSA,soup,Soup
2t0OxSynIGZjTNI-rWG1qA,hotdogs,Fast Food
JnbJCjeRTiB-EHKurSPDTQ,italian,Italian
_avQf9vEHV3BaoGn2Bo4Ww,italian,Italian
xj2MCwAWPDy6nSYnPMGZQw,panasian,Pan Asian
nvmgtLOXRu4Zfywx9SGyzQ,chinese,Chinese
EYfGbrnLnD4vqZfpwGDCow,indpak,Indian
iDX7o2U5ykcPhFrJe6R3DQ,lounges,Lounges
iJLghYawgo2EVAF9ZTUKcQ,indpak,Indian
eu0dPfxU2SX-4ZZX6GQPzw,greek,Greek
zNEBg7ppsntnn5-gC3ZW4Q,italian,Italian
6OnopdC_M0sCtcbW9eDZ0w,currysausage,Curry Sausage
Czh58o7sIWYTRJEZCxGKIw,chinese,Chinese
X14N6ogl5lNNLuFsvBzlzw,international,International
oTPsEoBEdylcwgavD78DLw,kebab,Kebab
YakI5g9afEFa3blR_bmDkw,greek,Greek
pZE45kWciSphJGf70AaXVQ,divebars,Dive Bars
px1s7sLcSCiYRSNvfNsx3w,sandwiches,Sandwiches
R5wNK0pZ2e7NB48ooxSPlg,steak,Steakhouses
1scOX0fMV4UdmrlHxMlR0g,food,Food
7qbcYyI8R5Y7fmvYdfwhdg,panasian,Pan Asian
-xrcJK-pbh18zQk-nG4oDQ,cafes,Cafes
MQuYGwEojN7fFPMXRePLhw,german,German
GUrTjGeZPsfnFj9vYxZEAg,greek,Greek
cwCtFenHJchTmZJoGXUq1g,falafel,Falafel
AaA1y0VedvjGj2yVtOhcDQ,italian,Italian
XUcJ8_4fM5UYeIvddit8Cw,salad,Salad
L1dXoEQuJKUY-T8aWGmp3Q,kebab,Kebab
y99Dx16-iQnGbYewdY2avQ,cafes,Cafes
KV32pPQAkkBvrqot6oryAw,greek,Greek
z8o46mNLRqgkqKbuXQQ-Jg,pizza,Pizza
zDTCnV42IWDiLU634mtuvw,seafood,Seafood
wCu4eQoOsWynAadvGCkfWA,steak,Steakhouses
1w_lWa-fLXN-3ghsDp09rw,greek,Greek
kIa0M8MDb9HJZ6SCIfLDMQ,hotdogs,Fast Food
_SeEoymbbIQPXSjviHH8ug,german,German
7lu2vKgQn-ow3QMxg1FfZQ,bakeries,Bakeries
veek4OBOkG19MI_y4-kfcA,kebab,Kebab
Ci897JLvU6ZQkLMXslVpOw,indpak,Indian
XFxWQHvOryVof0btQgmYvw,greek,Greek
zR-dbwR5pqF3-A9z48W-FA,kebab,Kebab
0bx1_ob51GPbGzPvBv8oTQ,foodstands,Food Stands
xQ9m6F0tj5fb9bv2I4zcLA,cafes,Cafes
t2bfjk3lmkS4tJJnwkIdJg,greek,Greek
6wCuSmqX1oPUMp2jrFQUlA,italian,Italian
N4FRaSViYY5GMzVIm5bMag,northerngerman,Northern German
55JYOJRFeHW8qLzwwvLJFw,panasian,Pan Asian
UHFzAT1P_l6FNvvP-zGbaQ,burgers,Burgers
siT-6-1zcdDFGSsyXtgi9w,german,German
5f6DmacuQB9Jh-gPT5fuww,burgers,Burgers
2juVai0viKhrfhx8uL6UZA,german,German
GIQaAyM7xLRK7mAcm9u5hw,german,German
bLto2fbxF4Mn0J2e6NrElQ,foodstands,Food Stands
WqzFrz31DdIPcPmpvZiIBA,panasian,Pan Asian
ASfFYjn9SicRSavc1zrZPg,german,German
fNU2DnLXg9_k6bqsu0YoHQ,bakeries,Bakeries
l2DXqPaUw7G8PHpXfONO0w,italian,Italian
Y8zQgmCxi9HrPWncKLU8Gg,cafes,Cafes
SA79tJbyfNW3IZ5garwgqg,italian,Italian
lPaVZ6RCliJS2cS4j-fLcA,international,International
6AuelNJx_-5xGBtFfFwm1A,hotdogs,Fast Food
iCMzNrvQrwbejyoXFU5vUg,indpak,Indian
rZsV7d1gofjY-9_ZIzLnhg,canteen,Canteen
cv2Yqjfo9ExCKdG47i8CKw,hotdogs,Fast Food
DySKJC7bafLBQApP7iPqjw,greek,Greek
HWJqvWHcineOh0NGNoTuLQ,cafes,Cafes
zm3DBM18qdqeEJHnjxCwaQ,cafes,Cafes
5AJr41kzPie2YA-ee1bcUw,cafes,Cafes
zujjfzO3CQZg-9KtOC87zQ,italian,Italian
AKiB-FGVPVzLQYbLH2ICPQ,currysausage,Curry Sausage
g0yGCPPFTqy-1ezJUKSKqg,chinese,Chinese
zbVEVDMUFl7tVWli50Y6IQ,sushi,Sushi Bars
LO_MwUPKMOKQYmUwZZMMpQ,thai,Thai
wod2AodLAJp_bF66vGK0Xg,cafes,Cafes
nHXwRcLxHrgacWcuBjD3Cw,cafes,Cafes
E4cqDsBeVB5Jg9ia_4dlqg,fooddeliveryservices,Food Delivery Services
HG6cYTGN67BXCPD6RzvpSg,fishmonger,Fishmonger
aURjiaq-pwwvT0DaKsv2Kw,chinese,Chinese
xztsPuqsu8RTc5UOppXBEQ,seafood,Seafood
f-9_qTGZdorzKblEYlY1SA,cafes,Cafes
5pyI9tAp_K4fxYjcsn_KiA,panasian,Pan Asian
NEWo5xypRjZQIObbNfJXjQ,brasseries,Brasseries
ajQ590kgsfOEMJyE7r8W5A,cafes,Cafes
GfG8sQNKdaNkqs2nJBF_0g,german,German
li2GIYTWIVO6OQsA6WmHGw,german,German
l6KyxElYzEQ5Z4sUBV2jHQ,greek,Greek
qoN_HOmMAfrTXTFqErlc8Q,cafes,Cafes
YuitEDxky_bXzMCL1CFDFw,bistros,Bistros
6n4S_GhhB_LRrYcwKxBZpg,restaurants,Restaurants
JvyJScNeW_cU1prGXWXk2g,pizza,Pizza
jfDueaLzr4lfJdlnecBxYw,cafes,Cafes
-ir-9ESOXvGocSqLj6y7gA,delicatessen,Delicatessen
8kROzhggT-aBpjXh2NGfjQ,icecream,Ice Cream & Frozen Yogurt
NHSoIVUXQIQcmDkpSB16gQ,desserts,Desserts
qOD9K_mvNFtx_k8y_30Ayg,wine_bars,Wine Bars
dxi0CTaGPcq9vloOsSeBOw,italian,Italian
MTizyjY1FdKMfWnbe9Chww,restaurants,Restaurants
PL8okCuGcvulJluN6l-Iig,cafes,Cafes
PYfvQv8jZpm_srwosrRijw,breakfast_brunch,Breakfast & Brunch
TB-gS4fiYhcSmYFfx_Cx_g,grocery,Grocery
v6qyFwJWlLLlPZkQnA2wrA,bistros,Bistros
fk7f9-3Py2JV7gu-i0NuvA,cafes,Cafes
kFl6020WAvx2THHeCpaaPQ,cafes,Cafes
svS1byPUt9YZp_091LOkFg,cafes,Cafes
oTy_HFNkbifprF-urvOz8A,german,German
GDfyfj0Cq20shDfxogBIog,canteen,Canteen
oOYUVgeJRWyq_T2newShnQ,foodstands,Food Stands
-elq51BCymx47gNc-G32Gg,cafes,Cafes
hpTK3eTvltKy4WmjwQC3fQ,pizza,Pizza
B7l1qchePBD0PqmPnpiCXw,pizza,Pizza
q2FT7udMd3rOozorZjPNUQ,cafes,Cafes
JIThYw-XIOq3KTc8GObjVQ,cafes,Cafes
gKzynGB6ECQi0-zLK9DSGA,cafes,Cafes
sCPSeN2dV1xhvK9kNCF00g,foodstands,Food Stands
388auqX2eYriHHCmRz82OA,catering,Caterers
h-eNEal78U93PwHQDwOo9w,indpak,Indian
lWoNBmT3DHDA8c47d25Q_g,cafes,Cafes
O6FJZNJUZowqRJX7Q1nUvw,theater,Performing Arts
pbkgSowYJvfe4kwSAqQ7hw,german,German
jcOFRJkeu8v2VIvLuM0inQ,bakeries,Bakeries
LYzLKGQ4I3BrOIk-nnk4OQ,sushi,Sushi Bars
wOnyNMuOUVPtUm3Qm9owBQ,bakeries,Bakeries
nNHDS5YgtsSiSPk-berUqg,cafes,Cafes
qXJD8Oep_OSBlV0AM00eRg,restaurants,Restaurants
bk5N3hkwvn1wzKIHEjdNOA,italian,Italian
HTJFV4B-xQRwvDxIun0g2g,syrian,Syrian
VsgSTpeeqZUCvAJIXZlN-w,falafel,Falafel
1hLPAeM3oLca7HRh43YqxQ,international,International
UTJZ3y5MpyODzQC61PpiMg,panasian,Pan Asian
ttHhNqy1or8gL8bFyC19uQ,greek,Greek
jAog6reofXxNtjjvEn_gQA,panasian,Pan Asian
ROegP6L_8oMnoGX-kFqm_g,kebab,Kebab
NQtPhmPtbN8maujHJJSBgQ,greek,Greek
fAQL7j7udJXG7lmU7PHzJQ,greek,Greek
xRr5Ejy2Mc6wInLGKRszdQ,german,German
sSIvrC1bY2hHZs7nx6zJeQ,pizza,Pizza
-m1Qdq2cvGbvqSOYhZ3jCg,italian,Italian
Q56Y4jZph_c7ufWsi6mqXA,sandwiches,Sandwiches
rcTfSrJfwIFmC3YTBTTUqg,currysausage,Curry Sausage
G5qIXIDFswYYXy_-SlOwgw,active,Active Life
34AjJqRyzU6Aq57KVC34Kw,panasian,Pan Asian
4yetlOy70irj1wTh6xsYxA,pizza,Pizza
Z_VhoYana9KZlVipdBw58Q,german,German
Ynp7YmJAy6qTatoZcT66Eg,italian,Italian
FaDAnhkh9AVB0nx0VLtFHQ,creperies,Creperies
BBf28emT3PZT20SacrlPhw,german,German
kD8Ix_dghW0M_aqCOxqcyQ,pizza,Pizza
gwmc_oZaieNm-BjZP-HF4A,hotdogs,Fast Food
