,x,y,distance_to_water,restaurant_density
1304,581645.0,5933563,3167.3843320265337,0
1305,581645.0,5934563,3938.6360098793925,0
1306,581645.0,5935563,3153.5391114597983,0
1307,581645.0,5936563,2517.699340862452,0
1308,581645.0,5937563,2154.6990698098116,0
1309,581645.0,5938563,2224.1057060983658,0
1310,581645.0,5939563,2430.8363088504966,0
1311,581645.0,5940563,2323.2940101344275,0
1312,581645.0,5941563,1547.0126709804476,0
1313,581645.0,5942563,1105.6281512660298,0
1314,581645.0,5943563,943.3267169083433,0
1315,581645.0,5944563,1477.3515864106666,0
1316,581645.0,5945563,2284.559548884024,0
1317,581645.0,5946563,2760.429471224005,0
1318,581645.0,5947563,3243.5333056425275,0
1319,581645.0,5948563,3886.8831049559517,0
1320,581645.0,5949563,4402.524367198237,0
1321,581645.0,5950563,3873.7328766312417,0
1322,581645.0,5951563,3553.7855865560136,0
1323,581645.0,5952563,3154.9302577173526,0
1324,581645.0,5953563,2971.0454579684238,0
1325,581645.0,5954563,2966.7552216736344,0
1326,582645.0,5916563,605.3779034939608,0
1327,582645.0,5917563,8.690006904650382,0
1328,582645.0,5918563,35.00241311394956,0
1329,582645.0,5919563,31.735018628174082,0
1330,582645.0,5920563,22.182287319658908,0
1331,582645.0,5921563,24.09831717909601,0
1332,582645.0,5922563,32.18573211823939,0
1333,582645.0,5923563,112.3823302110898,0
1334,582645.0,5924563,6.160653888156452,0
1335,582645.0,5925563,54.964545988870746,0
1336,582645.0,5926563,120.17301338377887,2
1337,582645.0,5927563,658.974372503344,0
1338,582645.0,5928563,866.952095001309,0
1339,582645.0,5929563,1523.0143210075314,0
1340,582645.0,5930563,1974.0861202561748,0
1341,582645.0,5931563,2504.3307561326055,0
1342,582645.0,5932563,3007.290159374996,0
1343,582645.0,5933563,3716.9766839779436,0
1344,582645.0,5934563,4530.023448982669,0
1345,582645.0,5935563,3909.94892781607,0
1346,582645.0,5936563,3404.6466378451196,0
1347,582645.0,5937563,3145.7172217238663,0
1348,582645.0,5938563,3193.6585524301377,0
1349,582645.0,5939563,3430.717393391294,0
1350,582645.0,5940563,2961.2041736846054,0
1351,582645.0,5941563,2365.987227975884,0
1352,582645.0,5942563,2094.2175851219426,0
1353,582645.0,5943563,1934.5503129094693,0
1354,582645.0,5944563,2258.1458173736855,0
1355,582645.0,5945563,2891.3413232363364,0
1356,582645.0,5946563,3660.122849028583,0
1357,582645.0,5947563,4087.5784666055724,0
1358,582645.0,5948563,4638.184970012608,0
1359,582645.0,5949563,5230.224079255123,0
1360,582645.0,5950563,4793.623839533054,0
1361,582645.0,5951563,4450.5792985570015,0
1362,582645.0,5952563,4122.927953852311,0
1363,582645.0,5953563,3959.8037784427943,0
1364,582645.0,5954563,3956.5858256561055,0
1365,583645.0,5916563,1290.2046894216253,0
1366,583645.0,5917563,850.5552469420547,0
1367,583645.0,5918563,518.9066866474187,0
1368,583645.0,5919563,6.9816908550067165,0
1369,583645.0,5920563,2.16540502317638,0
1370,583645.0,5921563,19.92712191698596,0
1371,583645.0,5922563,33.926040871818984,0
1372,583645.0,5923563,23.95647637432382,0
1373,583645.0,5924563,69.77552635192686,0
1374,583645.0,5925563,79.20027955146547,0
1375,583645.0,5926563,455.97111664966377,0
1376,583645.0,5927563,1393.7844656318537,0
1377,583645.0,5928563,1780.7542067876734,0
1378,583645.0,5929563,2236.4221742682594,0
1379,583645.0,5930563,2810.171540804691,0
1380,583645.0,5931563,3335.007706403407,0
1381,583645.0,5932563,3837.770093335128,0
1382,583645.0,5933563,4415.948466168905,0
1383,583645.0,5934563,5125.692384685359,0
1384,583645.0,5935563,4747.6846331386505,0
1385,583645.0,5936563,4341.01687236999,0
1386,583645.0,5937563,4141.0560967778465,0
1387,583645.0,5938563,4177.590658157045,0
1388,583645.0,5939563,4375.4099364882595,0
1389,583645.0,5940563,3738.098114953388,0
1390,583645.0,5941563,3286.7222154778997,0
1391,583645.0,5942563,3039.468195618936,0
1392,583645.0,5943563,2931.740870459594,0
1393,583645.0,5944563,3154.654046146316,0
1394,583645.0,5945563,3648.092620837835,0
1395,583645.0,5946563,4305.478090182086,0
1396,583645.0,5947563,4988.905652757745,0
1397,583645.0,5948563,5458.628451883594,0
1398,583645.0,5949563,6041.937712960087,0
1399,583645.0,5950563,5740.37042623431,0
1400,583645.0,5951563,5371.46219146523,0
1401,583645.0,5952563,5102.3704828622185,0
1402,583645.0,5953563,4953.077913199515,0
1403,583645.0,5954563,4950.505655611135,0
1404,584645.0,5916563,2151.290437829062,0
1405,584645.0,5917563,1793.8647090429097,0
1406,584645.0,5918563,1329.2317162986776,0
1407,584645.0,5919563,395.35849757167904,0
1408,584645.0,5920563,31.585112505481856,0
1409,584645.0,5921563,24.058519851467427,0
1410,584645.0,5922563,33.13611084530954,0
1411,584645.0,5923563,24.621805949440272,0
1412,584645.0,5924563,131.96829387954247,0
1413,584645.0,5925563,620.2618616606546,0
1414,584645.0,5926563,1010.9481620727519,0
1415,584645.0,5927563,1841.2030979086912,0
1416,584645.0,5928563,2686.5519917093216,0
1417,584645.0,5929563,3100.6494851759944,0
1418,584645.0,5930563,3640.2695433292274,0
1419,584645.0,5931563,4180.257833615434,0
1420,584645.0,5932563,4727.318139638176,0
1421,584645.0,5933563,5213.95109705522,0
1422,584645.0,5934563,5827.298482920307,0
1423,584645.0,5935563,5638.556387352328,0
1424,584645.0,5936563,5300.682620551034,0
1425,584645.0,5937563,5138.205363185849,0
1426,584645.0,5938563,5167.695082406843,0
1427,584645.0,5939563,5133.114013061773,0
1428,584645.0,5940563,4601.958808571522,0
1429,584645.0,5941563,4243.487985194126,0
1430,584645.0,5942563,4011.357193086161,0
1431,584645.0,5943563,3930.3592901754196,0
1432,584645.0,5944563,4099.324550363434,0
1433,584645.0,5945563,4490.1224246735765,0
1434,584645.0,5946563,5051.5281854009945,0
1435,584645.0,5947563,5719.652832351097,0
1436,584645.0,5948563,6322.776800360243,0
1437,584645.0,5949563,6847.258679995127,0
1438,584645.0,5950563,6686.305200633912,0
1439,584645.0,5951563,6316.451223269026,0
1440,584645.0,5952563,6086.63552417286,0
1441,584645.0,5953563,5948.606195125029,0
1442,584645.0,5954563,5946.464588029837,0
1443,585645.0,5916563,3069.342535525794,0
1444,585645.0,5917563,2618.079287545023,0
1445,585645.0,5918563,1683.1160460575427,0
1446,585645.0,5919563,763.7930691822771,0
1447,585645.0,5920563,2.3063746304017894,1
1448,585645.0,5921563,20.068998085712153,0
1449,585645.0,5922563,29.926887922182118,0
1450,585645.0,5923563,98.40171797680836,0
1451,585645.0,5924563,660.3515503560019,0
1452,585645.0,5925563,1397.6750533365139,0
1453,585645.0,5926563,1863.9022059558501,0
1454,585645.0,5927563,2425.0880817194884,0
1455,585645.0,5928563,3207.4870186531903,0
1456,585645.0,5929563,4012.1873635331626,0
1457,585645.0,5930563,4456.905365436175,0
1458,585645.0,5931563,5046.098203930691,0
1459,585645.0,5932563,5562.745386663142,0
1460,585645.0,5933563,6072.064824185193,0
1461,585645.0,5934563,6606.216223805359,0
1462,585645.0,5935563,6560.954724044556,0
1463,585645.0,5936563,6272.96142196193,0
1464,585645.0,5937563,6136.282515650879,0
1465,585645.0,5938563,6160.996771817262,0
1466,585645.0,5939563,5962.676146652783,0
1467,585645.0,5940563,5512.047916569664,0
1468,585645.0,5941563,5216.496682569428,0
1469,585645.0,5942563,4994.357431028454,0
1470,585645.0,5943563,4929.537885868541,0
1471,585645.0,5944563,5065.2819652569615,0
1472,585645.0,5945563,5386.447716900404,0
1473,585645.0,5946563,5862.640755346154,0
1474,585645.0,5947563,6459.666728678026,0
1475,585645.0,5948563,7133.842965765777,0
1476,585645.0,5949563,7685.429937370403,0
1477,585645.0,5950563,7599.449139090308,0
1478,585645.0,5951563,7276.160116265522,0
1479,585645.0,5952563,7075.314796096526,0
1480,585645.0,5953563,6945.419390874457,0
1481,585645.0,5954563,6943.585237263808,0
1482,586645.0,5916563,3911.41063941447,0
1483,586645.0,5917563,2999.818044788358,0
1484,586645.0,5918563,2123.5441477218296,0
1485,586645.0,5919563,1292.5384085914127,0
1486,586645.0,5920563,521.7536641497929,0
1487,586645.0,5921563,23.029934014932977,0
1488,586645.0,5922563,359.2951609486224,0
1489,586645.0,5923563,523.6550644765451,0
1490,586645.0,5924563,1281.6305426823892,0
1491,586645.0,5925563,2054.7924034275643,0
1492,586645.0,5926563,2774.4445297506,0
1493,586645.0,5927563,3214.524451776144,0
1494,586645.0,5928563,3839.2822534684187,0
1495,586645.0,5929563,4598.587717172346,0
1496,586645.0,5930563,5336.332872377543,0
1497,586645.0,5931563,5840.717733548282,0
1498,586645.0,5932563,6406.293667204707,0
1499,586645.0,5933563,6940.417611961409,0
1500,586645.0,5934563,7438.197226633142,0
1501,586645.0,5935563,7503.261667339973,0
1502,586645.0,5936563,7252.782483918395,0
1503,586645.0,5937563,7134.898168123602,0
1504,586645.0,5938563,7156.164474070839,0
1505,586645.0,5939563,6837.993432918244,0
1506,586645.0,5940563,6448.823116920708,0
1507,586645.0,5941563,6198.103338766529,0
1508,586645.0,5942563,5982.994715626463,0
1509,586645.0,5943563,5928.9934547575895,0
1510,586645.0,5944563,6042.3257944191055,0
1511,586645.0,5945563,6313.987537622055,0
1512,586645.0,5946563,6724.817933936262,0
1513,586645.0,5947563,7251.200856681252,0
1514,586645.0,5948563,7869.984211120062,0
1515,586645.0,5949563,8548.040851434309,0
1516,586645.0,5950563,8532.09102150327,0
1517,586645.0,5951563,8245.45062559527,0
1518,586645.0,5952563,8064.702446166357,0
1519,586645.0,5953563,7943.033763341935,0
1520,586645.0,5954563,7941.430022206512,0
